,created_at,public_metrics,possibly_sensitive,conversation_id,reply_settings,source,author_id,lang,entities,text,id,referenced_tweets,attachments,context_annotations,geo,in_reply_to_user_id
3798,2018-09-15T14:53:19.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",False,1040976866121842689,everyone,Twitter Web Client,930336259,en,"{'urls': [{'start': 162, 'end': 185, 'url': 'https://t.co/w6oSVmqqPZ', 'expanded_url': 'https://madison.com/wsj/news/local/education/university/husband-of-uw-whitewater-chancellor-banned-from-campus-after-sexual/article_ce18685b-525e-59ed-86dd-114f5404188e.html', 'display_url': 'madison.com/wsj/news/local…'}], 'annotations': [{'start': 26, 'end': 38, 'probability': 0.4493, 'type': 'Organization', 'normalized_text': 'UW-Whitewater'}]}","ICYMI, here's my story on UW-Whitewater chancellor's husband being banned from campus and stripped of his honorary title after a sexual harassment investigation

https://t.co/w6oSVmqqPZ",1040976866121842689,,,,,
3799,2018-09-15T10:49:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1040915418972545025,everyone,dlvr.it,291862073,en,"{'annotations': [{'start': 11, 'end': 23, 'probability': 0.4177, 'type': 'Person', 'normalized_text': 'UW-Whitewater'}], 'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/gZDq3N9ZN8', 'expanded_url': 'http://dlvr.it/QkGw5t', 'display_url': 'dlvr.it/QkGw5t'}, {'start': 117, 'end': 140, 'url': 'https://t.co/Y0btCGA5qp', 'expanded_url': 'https://twitter.com/BDCitizen/status/1040915418972545025/photo/1', 'display_url': 'pic.twitter.com/Y0btCGA5qp'}]}",Husband of UW-Whitewater chancellor banned from campus after sexual harassment investigation https://t.co/gZDq3N9ZN8 https://t.co/Y0btCGA5qp,1040915418972545025,,{'media_keys': ['3_1040915415877050368']},,,
3800,2018-09-14T22:49:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1040734382338859009,everyone,Twitter Web Client,492293312,en,"{'annotations': [{'start': 11, 'end': 23, 'probability': 0.4142, 'type': 'Person', 'normalized_text': 'UW-Whitewater'}], 'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/TPAaMeb3yY', 'expanded_url': 'https://madison.com/wsj/news/local/education/university/husband-of-uw-whitewater-chancellor-banned-from-campus-after-sexual/article_ce18685b-525e-59ed-86dd-114f5404188e.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share', 'display_url': 'madison.com/wsj/news/local…'}], 'mentions': [{'start': 121, 'end': 136, 'username': 'WiStateJournal', 'id': '15752446'}]}",Husband of UW-Whitewater chancellor banned from campus after sexual harassment investigation https://t.co/TPAaMeb3yY via @WiStateJournal,1040734382338859009,,,,,
3801,2018-09-14T19:30:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1040684321772904448,everyone,Facebook,342192226,en,"{'urls': [{'start': 79, 'end': 102, 'url': 'https://t.co/GsslSadMtV', 'expanded_url': 'https://madison.com/wsj/news/local/uw-whitewater-chancellor-s-husband-fired-after-sexual-harassment-investigation/article_ce18685b-525e-59ed-86dd-114f5404188e.html?utm_medium=social&utm_source=facebook&utm_campaign=user-share', 'display_url': 'madison.com/wsj/news/local…'}]}",UW-Whitewater chancellor's husband fired after sexual harassment investigation https://t.co/GsslSadMtV,1040684321772904448,,,,,
3802,2018-09-14T18:46:06.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",False,1040673059227754502,everyone,Facebook,19469676,en,"{'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/SKf1R7RUYm', 'expanded_url': 'https://madison.com/wsj/news/local/uw-whitewater-chancellor-s-husband-fired-after-sexual-harassment-investigation/article_ce18685b-525e-59ed-86dd-114f5404188e.html?utm_medium=social&utm_source=facebook&utm_campaign=user-share', 'display_url': 'madison.com/wsj/news/local…'}]}",Academic scandal in my maternal grandfather's home town: https://t.co/SKf1R7RUYm,1040673059227754502,,,,,
3803,2018-09-14T18:10:51.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1040664188597817345,everyone,Twitter for Android,14622862,en,"{'annotations': [{'start': 20, 'end': 43, 'probability': 0.4363, 'type': 'Person', 'normalized_text': 'UW-Whitewater chancellor'}], 'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/9q1ScCB274', 'expanded_url': 'https://madison.com/wsj/news/local/uw-whitewater-chancellor-fires-her-husband-after-sexual-harassment-investigation/article_ce18685b-525e-59ed-86dd-114f5404188e.html?utm_source=twitter.com&utm_medium=social&utm_campaign=wisconsin%20state%20journal', 'display_url': 'madison.com/wsj/news/local…'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'WiStateJournal', 'id': '15752446'}]}",RT @WiStateJournal: UW-Whitewater chancellor fires her husband after sexual harassment investigation https://t.co/9q1ScCB274 https://t.co/K…,1040664188597817345,"[{'type': 'retweeted', 'id': '1040659216464113664'}]",,,,
3804,2018-09-14T18:10:13.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}",False,1040664029335711744,everyone,dlvr.it,15752446,en,"{'urls': [{'start': 89, 'end': 112, 'url': 'https://t.co/1iNZm9H0Sg', 'expanded_url': 'https://madison.com/wsj/news/local/uw-whitewater-chancellor-s-husband-fired-after-sexual-harassment-investigation/article_ce18685b-525e-59ed-86dd-114f5404188e.html?utm_source=twitter.com&utm_medium=social&utm_campaign=wisconsin%20state%20journal', 'display_url': 'madison.com/wsj/news/local…'}, {'start': 113, 'end': 136, 'url': 'https://t.co/bnEdkLuld9', 'expanded_url': 'https://twitter.com/WiStateJournal/status/1040664029335711744/photo/1', 'display_url': 'pic.twitter.com/bnEdkLuld9'}]}",BREAKING: UW-Whitewater chancellor's husband fired after sexual harassment investigation https://t.co/1iNZm9H0Sg https://t.co/bnEdkLuld9,1040664029335711744,,{'media_keys': ['3_1040664026584244224']},,,
3805,2018-09-14T18:10:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1040664015251288064,everyone,dlvr.it,23828118,en,"{'urls': [{'start': 79, 'end': 102, 'url': 'https://t.co/chvmS01TJm', 'expanded_url': 'http://dlvr.it/QkCcwD', 'display_url': 'dlvr.it/QkCcwD'}, {'start': 103, 'end': 126, 'url': 'https://t.co/Ra8Dh3UuvW', 'expanded_url': 'https://twitter.com/madisondotcom/status/1040664015251288064/photo/1', 'display_url': 'pic.twitter.com/Ra8Dh3UuvW'}]}",UW-Whitewater chancellor's husband fired after sexual harassment investigation https://t.co/chvmS01TJm https://t.co/Ra8Dh3UuvW,1040664015251288064,,{'media_keys': ['3_1040664012537573376']},,,
3806,2018-09-14T17:56:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1040660483437617153,everyone,dlvr.it,23828118,en,"{'annotations': [{'start': 0, 'end': 23, 'probability': 0.4329, 'type': 'Person', 'normalized_text': 'UW-Whitewater chancellor'}], 'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/kwSVzB99Lu', 'expanded_url': 'http://dlvr.it/QkCXS0', 'display_url': 'dlvr.it/QkCXS0'}, {'start': 105, 'end': 128, 'url': 'https://t.co/KJJuQILiaF', 'expanded_url': 'https://twitter.com/madisondotcom/status/1040660483437617153/photo/1', 'display_url': 'pic.twitter.com/KJJuQILiaF'}]}",UW-Whitewater chancellor fires her husband after sexual harassment investigation https://t.co/kwSVzB99Lu https://t.co/KJJuQILiaF,1040660483437617153,,{'media_keys': ['3_1040660480749068288']},,,
3807,2018-09-14T17:56:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1040660479784316929,everyone,dlvr.it,20178007,en,"{'annotations': [{'start': 0, 'end': 23, 'probability': 0.4402, 'type': 'Person', 'normalized_text': 'UW-Whitewater chancellor'}], 'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/40IcgzWXNs', 'expanded_url': 'http://dlvr.it/QkCXP7', 'display_url': 'dlvr.it/QkCXP7'}]}",UW-Whitewater chancellor fires her husband after sexual harassment investigation https://t.co/40IcgzWXNs,1040660479784316929,,,,,
3808,2018-09-14T17:51:06.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",False,1040659216464113664,everyone,dlvr.it,15752446,en,"{'annotations': [{'start': 0, 'end': 23, 'probability': 0.4329, 'type': 'Person', 'normalized_text': 'UW-Whitewater chancellor'}], 'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/9q1ScCB274', 'expanded_url': 'https://madison.com/wsj/news/local/uw-whitewater-chancellor-fires-her-husband-after-sexual-harassment-investigation/article_ce18685b-525e-59ed-86dd-114f5404188e.html?utm_source=twitter.com&utm_medium=social&utm_campaign=wisconsin%20state%20journal', 'display_url': 'madison.com/wsj/news/local…'}, {'start': 105, 'end': 128, 'url': 'https://t.co/KmCo9010YA', 'expanded_url': 'https://twitter.com/WiStateJournal/status/1040659216464113664/photo/1', 'display_url': 'pic.twitter.com/KmCo9010YA'}]}",UW-Whitewater chancellor fires her husband after sexual harassment investigation https://t.co/9q1ScCB274 https://t.co/KmCo9010YA,1040659216464113664,,{'media_keys': ['3_1040659214530564098']},,,
3809,2018-05-22T11:52:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,998894401765158912,everyone,StoriesFlow to Twitter,4289485636,en,"{'annotations': [{'start': 1, 'end': 7, 'probability': 0.3072, 'type': 'Person', 'normalized_text': 'Madison'}, {'start': 26, 'end': 29, 'probability': 0.7004, 'type': 'Person', 'normalized_text': 'dean'}, {'start': 49, 'end': 55, 'probability': 0.8738, 'type': 'Person', 'normalized_text': 'Stevens'}], 'hashtags': [{'start': 45, 'end': 48, 'tag': 'UW'}, {'start': 57, 'end': 63, 'tag': 'Point'}], 'urls': [{'start': 89, 'end': 112, 'url': 'https://t.co/vspY3WX5h9', 'expanded_url': 'https://www.storiesflow.com/17045361804/point-uw-stevens-schools-harassment-accusation', 'display_url': 'storiesflow.com/17045361804/po…'}]}",(Madison) 2 schools hired dean after he left #UW-Stevens #Point over sexual harassment.. https://t.co/vspY3WX5h9,998894401765158912,,,,,
3810,2018-05-22T10:30:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,998873680896704517,everyone,dlvr.it,23828118,en,"{'annotations': [{'start': 16, 'end': 19, 'probability': 0.6501, 'type': 'Person', 'normalized_text': 'dean'}, {'start': 87, 'end': 98, 'probability': 0.997, 'type': 'Person', 'normalized_text': 'Shawn Wilson'}], 'urls': [{'start': 252, 'end': 275, 'url': 'https://t.co/I6hcxkHttN', 'expanded_url': 'http://dlvr.it/QThByd', 'display_url': 'dlvr.it/QThByd'}, {'start': 276, 'end': 299, 'url': 'https://t.co/01eAXDGGig', 'expanded_url': 'https://twitter.com/madisondotcom/status/998873680896704517/photo/1', 'display_url': 'pic.twitter.com/01eAXDGGig'}]}","2 schools hired dean after he left UW-Stevens Point over sexual harassment accusation: Shawn Wilson, who handled sexual misconduct complaints, resigned when he was accused of sexually harassing a woman on campus in 2015, but went on to hold positions… https://t.co/I6hcxkHttN https://t.co/01eAXDGGig",998873680896704517,,{'media_keys': ['3_998873678350761984']},,,
3811,2018-05-22T10:30:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,998873677201530880,everyone,dlvr.it,20178007,en,"{'annotations': [{'start': 16, 'end': 19, 'probability': 0.7198, 'type': 'Person', 'normalized_text': 'dean'}, {'start': 35, 'end': 44, 'probability': 0.5313, 'type': 'Person', 'normalized_text': 'UW-Stevens'}], 'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/9rQsFXqBuH', 'expanded_url': 'http://dlvr.it/QThBxN', 'display_url': 'dlvr.it/QThBxN'}]}",2 schools hired dean after he left UW-Stevens Point over sexual harassment accusation https://t.co/9rQsFXqBuH,998873677201530880,,,,,
3812,2018-05-22T10:24:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,998872340988477441,everyone,dlvr.it,15752446,en,"{'annotations': [{'start': 16, 'end': 19, 'probability': 0.7421, 'type': 'Person', 'normalized_text': 'dean'}, {'start': 35, 'end': 44, 'probability': 0.5521, 'type': 'Person', 'normalized_text': 'UW-Stevens'}], 'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/kxGpzfoH7g', 'expanded_url': 'http://host.madison.com/wsj/news/local/education/university/schools-hired-dean-after-he-left-uw-stevens-point-over/article_019d56d0-5823-57c0-a19f-642e24ff277f.html?utm_source=twitter.com&utm_medium=social&utm_campaign=wisconsin%20state%20journal', 'display_url': 'host.madison.com/wsj/news/local…'}, {'start': 110, 'end': 133, 'url': 'https://t.co/uZi4LAmfOM', 'expanded_url': 'https://twitter.com/WiStateJournal/status/998872340988477441/photo/1', 'display_url': 'pic.twitter.com/uZi4LAmfOM'}]}",2 schools hired dean after he left UW-Stevens Point over sexual harassment accusation https://t.co/kxGpzfoH7g https://t.co/uZi4LAmfOM,998872340988477441,,{'media_keys': ['3_998872338618695680']},,,
3813,2018-04-14T14:00:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,985155948649082880,everyone,Hootsuite,849653667871547395,en,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/J4pRa5U3xn', 'expanded_url': 'http://ow.ly/uO1G30jrGlK', 'display_url': 'ow.ly/uO1G30jrGlK'}, {'start': 83, 'end': 106, 'url': 'https://t.co/oB9RHzxfWC', 'expanded_url': 'https://twitter.com/safetyfirstok/status/985155948649082880/photo/1', 'display_url': 'pic.twitter.com/oB9RHzxfWC'}]}","UW-Madison sexual harassment cases cost $591,050 to settle https://t.co/J4pRa5U3xn https://t.co/oB9RHzxfWC",985155948649082880,,{'media_keys': ['3_985155945956298752']},,,
3814,2018-04-14T10:14:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,985099087547691008,everyone,Twitter Web Client,936814156359127041,und,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t4D5H95FDk', 'expanded_url': 'https://www.jsonline.com/story/news/education/2018/04/10/uw-madison-paid-591-050-settle-six-sexual-harassment-cases-past-decade/500534002/', 'display_url': 'jsonline.com/story/news/edu…'}]}",https://t.co/t4D5H95FDk,985099087547691008,,,,,
3815,2018-04-13T19:01:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,984869077654163456,everyone,Sendible,248832938,en,"{'annotations': [{'start': 31, 'end': 39, 'probability': 0.7214, 'type': 'Place', 'normalized_text': 'Wisconsin'}, {'start': 44, 'end': 50, 'probability': 0.73, 'type': 'Place', 'normalized_text': 'Madison'}], 'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/PnOkJl2DDz', 'expanded_url': 'http://bit.ly/2EFPeHD', 'display_url': 'bit.ly/2EFPeHD'}]}","Settlement Alert-University of Wisconsin at Madison Paid Over $500K to Settle Sex Harassment Cases In Past Decade
https://t.co/PnOkJl2DDz",984869077654163456,,,,,
3816,2018-04-13T01:33:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,984605566269091840,everyone,OneSoci_app,2757595548,und,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QRZfR0RDXB', 'expanded_url': 'https://www.jsonline.com/story/news/education/2018/04/10/uw-madison-paid-591-050-settle-six-sexual-harassment-cases-past-decade/500534002/', 'display_url': 'jsonline.com/story/news/edu…'}]}",https://t.co/QRZfR0RDXB,984605566269091840,,,,,
3817,2018-04-11T18:40:53.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,984139237321781249,everyone,Twitter for iPhone,3242577092,en,"{'mentions': [{'start': 3, 'end': 13, 'username': 'chaimbook', 'id': '130946225'}]}",RT @chaimbook: Students suing colleges for sexual harassment is becoming quite a lucrative field. Arrogance (stupidity?) of professors is h…,984139237321781249,"[{'type': 'retweeted', 'id': '984121854196637697'}]",,,,
3818,2018-04-11T17:31:48.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,984121854196637697,everyone,LinkedIn,130946225,en,"{'urls': [{'start': 147, 'end': 170, 'url': 'https://t.co/RRqLuqHY7F', 'expanded_url': 'https://lnkd.in/dhxDfGR', 'display_url': 'lnkd.in/dhxDfGR'}, {'start': 171, 'end': 194, 'url': 'https://t.co/M2UOaAoUDO', 'expanded_url': 'https://lnkd.in/dRu6jBb', 'display_url': 'lnkd.in/dRu6jBb'}, {'start': 195, 'end': 218, 'url': 'https://t.co/eOBS5Qv2e4', 'expanded_url': 'https://lnkd.in/dpHJXkK', 'display_url': 'lnkd.in/dpHJXkK'}]}",Students suing colleges for sexual harassment is becoming quite a lucrative field. Arrogance (stupidity?) of professors is helpful for the cases.  https://t.co/RRqLuqHY7F https://t.co/M2UOaAoUDO https://t.co/eOBS5Qv2e4,984121854196637697,,,,,
3819,2018-04-11T17:27:02.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,984120654059499526,everyone,Twitter Web Client,26415908,en,"{'annotations': [{'start': 98, 'end': 107, 'probability': 0.5123, 'type': 'Organization', 'normalized_text': 'UW-Madison'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'mediamke', 'id': '2784264258'}]}","RT @mediamke: We've received the sexual harassment, sexual assault, and settlement documents from UW-Madison. Read them here: https://t.co/…",984120654059499526,"[{'type': 'retweeted', 'id': '983696341586141184'}]",,,,
3820,2018-04-11T10:42:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,984018723353882627,everyone,Twitter Web Client,1175831054,en,"{'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/x4G7tSsuOb', 'expanded_url': 'https://jsonl.in/2qls0kM', 'display_url': 'jsonl.in/2qls0kM'}], 'mentions': [{'start': 108, 'end': 124, 'username': 'journalsentinel', 'id': '16544024'}]}","Total $591,050 paid to settle UW-Madison sexual harassment cases in past decade https://t.co/x4G7tSsuOb via @journalsentinel",984018723353882627,,,,,
3821,2018-04-11T05:30:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,983940341173751808,everyone,Twitter Web Client,33215261,en,"{'urls': [{'start': 95, 'end': 118, 'url': 'https://t.co/6yyOEP5hxd', 'expanded_url': 'https://jsonl.in/2qls0kM', 'display_url': 'jsonl.in/2qls0kM'}], 'annotations': [{'start': 0, 'end': 9, 'probability': 0.5375, 'type': 'Organization', 'normalized_text': 'UW-Madison'}], 'mentions': [{'start': 78, 'end': 94, 'username': 'journalsentinel', 'id': '16544024'}]}","UW-Madison paid $591,050 to settle six sexual harassment cases in past decade @journalsentinel https://t.co/6yyOEP5hxd",983940341173751808,,,,,
3822,2018-04-11T02:44:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,983898520439676928,everyone,Commun.it Intelligence,15773201,en,"{'urls': [{'start': 178, 'end': 201, 'url': 'https://t.co/FQEIQqb84B', 'expanded_url': 'https://cmun.it/lustrz', 'display_url': 'cmun.it/lustrz'}], 'annotations': [{'start': 9, 'end': 17, 'probability': 0.6559, 'type': 'Place', 'normalized_text': 'Wisconsin'}, {'start': 19, 'end': 25, 'probability': 0.314, 'type': 'Organization', 'normalized_text': 'Madison'}]}","Univ. of Wisconsin-Madison paid over half a million dollars in  the past 10 yrs to silence victims of sexual harassment by their employees.  Victims deserve justice, not bribes. https://t.co/FQEIQqb84B",983898520439676928,,,,,
3823,2018-04-11T02:35:04.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,983896184443031552,everyone,Twitter for iPhone,744892631092690944,en,"{'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/AD7E6WmuaS', 'expanded_url': 'https://jsonl.in/2GPtwTc', 'display_url': 'jsonl.in/2GPtwTc'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'journalsentinel', 'id': '16544024'}]}","RT @journalsentinel: Three settlements were for six-figure amounts $250,000, $200,000, and $119,000. https://t.co/AD7E6WmuaS https://t.co/n…",983896184443031552,"[{'type': 'retweeted', 'id': '983842180581208065'}]",,,,
3824,2018-04-11T01:45:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,983883830531510272,everyone,dlvr.it,620453762,en,"{'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/QAqRpgLZgY', 'expanded_url': 'http://dlvr.it/QP6q5Q', 'display_url': 'dlvr.it/QP6q5Q'}], 'annotations': [{'start': 0, 'end': 9, 'probability': 0.5381, 'type': 'Organization', 'normalized_text': 'UW-Madison'}, {'start': 61, 'end': 86, 'probability': 0.9703, 'type': 'Organization', 'normalized_text': 'Milwaukee Journal Sentinel'}]}","UW-Madison sexual harassment cases cost $591,050 to settle - Milwaukee Journal Sentinel https://t.co/QAqRpgLZgY",983883830531510272,,,,,
3825,2018-04-10T23:42:05.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,983852648758759425,everyone,Twitter for iPhone,372619798,en,"{'mentions': [{'start': 3, 'end': 12, 'username': 'HerzogJS', 'id': '2755781877'}, {'start': 91, 'end': 101, 'username': 'UWMadison', 'id': '15763818'}]}","RT @HerzogJS: “The classroom is not this guy's dating pool."" — 1 of 7 students who accused @UWMadison employees of sexual harassment in pas…",983852648758759425,"[{'type': 'retweeted', 'id': '983840008946806784'}]",,,,
3826,2018-04-10T23:39:13.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,983851929397755904,everyone,Twitter Web Client,4758685154,en,"{'mentions': [{'start': 3, 'end': 12, 'username': 'HerzogJS', 'id': '2755781877'}, {'start': 91, 'end': 101, 'username': 'UWMadison', 'id': '15763818'}]}","RT @HerzogJS: “The classroom is not this guy's dating pool."" — 1 of 7 students who accused @UWMadison employees of sexual harassment in pas…",983851929397755904,"[{'type': 'retweeted', 'id': '983840008946806784'}]",,,,
3827,2018-04-10T23:00:29.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",False,983842180581208065,everyone,Hootsuite,16544024,en,"{'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/AD7E6WmuaS', 'expanded_url': 'https://jsonl.in/2GPtwTc', 'display_url': 'jsonl.in/2GPtwTc'}, {'start': 104, 'end': 127, 'url': 'https://t.co/nuaBy1YFJR', 'expanded_url': 'https://twitter.com/journalsentinel/status/983842180581208065/photo/1', 'display_url': 'pic.twitter.com/nuaBy1YFJR'}]}","Three settlements were for six-figure amounts $250,000, $200,000, and $119,000. https://t.co/AD7E6WmuaS https://t.co/nuaBy1YFJR",983842180581208065,,{'media_keys': ['3_983842175569092608']},,,
3828,2018-04-10T22:51:51.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",False,983840008946806784,everyone,Twitter for iPhone,34624812,en,"{'urls': [{'start': 134, 'end': 157, 'url': 'https://t.co/qPzDxECQs1', 'expanded_url': 'https://jsonl.in/2qls0kM', 'display_url': 'jsonl.in/2qls0kM'}], 'mentions': [{'start': 77, 'end': 87, 'username': 'UWMadison', 'id': '15763818'}]}","“The classroom is not this guy's dating pool."" — 1 of 7 students who accused @UWMadison employees of sexual harassment in past decade https://t.co/qPzDxECQs1",983840008946806784,,,,,
3829,2018-04-10T18:43:14.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,983777442233049088,everyone,Twitter for iPhone,289422880,en,"{'mentions': [{'start': 3, 'end': 13, 'username': 'MollyBeck', 'id': '494263580'}], 'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/q1EjmqARNA', 'expanded_url': 'https://www.jsonline.com/story/news/education/2018/04/10/uw-madison-paid-591-050-settle-six-sexual-harassment-cases-past-decade/500534002/', 'display_url': 'jsonline.com/story/news/edu…'}]}",RT @MollyBeck: UW-Madison withholds name of fired academic staffer who sexually assaulted a student in his office. https://t.co/q1EjmqARNA,983777442233049088,"[{'type': 'retweeted', 'id': '983774763276480513'}]",,,,
3830,2018-04-10T18:35:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,983775375426772992,everyone,Twitter Web Client,19547720,en,"{'mentions': [{'start': 112, 'end': 128, 'username': 'journalsentinel', 'id': '16544024'}], 'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/ByqRj3QN5z', 'expanded_url': 'https://jsonl.in/2qls0kM', 'display_url': 'jsonl.in/2qls0kM'}]}","Total $591,050 paid to settle six UW-Madison sexual harassment cases in past decade https://t.co/ByqRj3QN5z via @journalsentinel",983775375426772992,,,,,
3831,2018-04-10T18:32:35.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,983774763276480513,everyone,TweetDeck,494263580,en,"{'urls': [{'start': 100, 'end': 123, 'url': 'https://t.co/q1EjmqARNA', 'expanded_url': 'https://www.jsonline.com/story/news/education/2018/04/10/uw-madison-paid-591-050-settle-six-sexual-harassment-cases-past-decade/500534002/', 'display_url': 'jsonline.com/story/news/edu…'}]}",UW-Madison withholds name of fired academic staffer who sexually assaulted a student in his office. https://t.co/q1EjmqARNA,983774763276480513,,,,,
3832,2018-04-10T17:55:09.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,983765342966214656,everyone,Twitter for Android,976517496583933952,en,"{'mentions': [{'start': 3, 'end': 12, 'username': 'mediamke', 'id': '2784264258'}], 'annotations': [{'start': 98, 'end': 107, 'probability': 0.5123, 'type': 'Organization', 'normalized_text': 'UW-Madison'}]}","RT @mediamke: We've received the sexual harassment, sexual assault, and settlement documents from UW-Madison. Read them here: https://t.co/…",983765342966214656,"[{'type': 'retweeted', 'id': '983696341586141184'}]",,,,
3833,2018-04-10T16:23:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,983742397224923136,everyone,dlvr.it,620453762,en,"{'annotations': [{'start': 79, 'end': 104, 'probability': 0.9593, 'type': 'Organization', 'normalized_text': 'Milwaukee Journal Sentinel'}], 'urls': [{'start': 106, 'end': 129, 'url': 'https://t.co/55ewMTahOK', 'expanded_url': 'http://dlvr.it/QP4MfP', 'display_url': 'dlvr.it/QP4MfP'}]}",UW-Madison paid $591050 to settle six sexual harassment cases in past decade - Milwaukee Journal Sentinel https://t.co/55ewMTahOK,983742397224923136,,,,,
3834,2018-04-10T15:58:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,983735859953393664,everyone,dlvr.it,15137097,en,"{'annotations': [{'start': 0, 'end': 9, 'probability': 0.5508, 'type': 'Organization', 'normalized_text': 'UW-Madison'}], 'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/uPdObYoNuN', 'expanded_url': 'http://dlvr.it/QP4CPL', 'display_url': 'dlvr.it/QP4CPL'}, {'start': 102, 'end': 125, 'url': 'https://t.co/GQNdQ8VXZN', 'expanded_url': 'https://twitter.com/js_newswatch/status/983735859953393664/photo/1', 'display_url': 'pic.twitter.com/GQNdQ8VXZN'}]}","UW-Madison paid $591,050 to settle six sexual harassment cases in past decade https://t.co/uPdObYoNuN https://t.co/GQNdQ8VXZN",983735859953393664,,{'media_keys': ['3_983735857168269313']},,,
