,date,average_tweets,average_articles,location,hl_tweets,hl_articles
840,1999-04-21,0.45454545454545453,0.0,UMN,0.48824191479581336,6.530138578184488
841,1999-04-22,0.09090909090909091,0.0,UMN,0.38753687674605397,6.302569052545433
842,1999-04-23,0.5454545454545454,0.0,UMN,0.3076033136173782,6.540643678183349
843,1999-04-24,0.18181818181818182,0.0,UMN,0.24415688990132897,6.403470903680762
844,1999-04-25,0.45454545454545453,0.0,UMN,0.1937969594191066,6.545715397060771
845,1999-04-26,0.09090909090909091,0.0,UMN,0.15382429508857526,6.317386181000671
846,1999-04-27,0.2727272727272727,0.0,UMN,0.12209641384685338,6.2820108940293045
847,1999-04-28,0.5454545454545454,0.0,UMN,0.09691274233161941,6.521088152889259
848,1999-04-29,0.2727272727272727,0.0,UMN,0.07692346835031065,6.475778203518544
849,1999-04-30,0.5454545454545454,0.0,UMN,0.061057192693954425,6.705405319181761
850,1999-05-01,0.0,3.3636363636363638,UMN,3.41209986716287,6.378378842809292
851,1999-05-02,0.0,10.272727272727273,UMN,12.981045599348038,6.067301635893012
852,1999-05-03,0.0,5.2727272727272725,UMN,15.576295475332984,5.7713958433827495
853,1999-05-04,0.0,3.272727272727273,UMN,15.636247726125164,5.489921546666786
854,1999-05-05,0.0,1.2727272727272727,UMN,13.683834193656667,5.222174913389917
855,1999-05-06,0.0,0.8181818181818182,UMN,11.67958106436967,4.967486437505958
856,1999-05-07,0.0,1.2727272727272727,UMN,10.543271710275384,4.7252192651638945
857,1999-05-08,0.0,0.45454545454545453,UMN,8.823156312123915,4.494767602241539
858,1999-05-09,0.0,3.272727272727273,UMN,10.276014652657985,4.275555199544673
859,1999-05-10,0.09090909090909091,0.0,UMN,8.156478383371084,4.1579430027930036
860,1999-05-11,0.09090909090909091,0.0,UMN,6.474118796744967,4.046066820562651
861,1999-05-12,0.0,0.0,UMN,5.1387635967770775,3.8487378132152443
862,1999-05-13,0.0,0.0,UMN,4.078839473387176,3.6610326551188748
863,1999-05-14,0.09090909090909091,0.0,UMN,3.237535865649815,3.5733910765161383
864,1999-05-15,0.09090909090909091,0.0,UMN,2.569759989270828,3.4900238281395235
865,1999-05-16,0.09090909090909091,0.0,UMN,2.039719921722562,3.410722448444028
866,1999-05-17,0.09090909090909091,0.0,UMN,1.6190062015295106,3.3352886426741706
867,1999-05-18,0.0,0.0,UMN,1.2850691179097808,3.1726246961147195
868,1999-05-19,0.0,0.0,UMN,1.0200100754680888,3.0178939638419564
869,1999-05-20,0.0,0.0,UMN,0.809622252652609,2.8707095384295616
870,1999-05-21,0.09090909090909091,0.0,UMN,0.6426291345107318,2.821612473058155
871,1999-05-22,0.0,0.0,UMN,0.5100801060852389,2.684000808911145
872,1999-05-23,0.0,0.0,UMN,0.40487071103929756,2.5531005448199986
