,possibly_sensitive,conversation_id,source,entities,created_at,author_id,geo,reply_settings,context_annotations,referenced_tweets,lang,id,text,public_metrics,in_reply_to_user_id,attachments
103,False,1035683239912976386,Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 13, 'username': 'lacunalingua', 'id': '3380966237'}, {'start': 14, 'end': 27, 'username': 'Andiluvzhugz', 'id': '24983333'}, {'start': 28, 'end': 41, 'username': 'monaeltahawy', 'id': '29979814'}]}",2018-09-01T07:57:30.000Z,15150453,{'place_id': 'a409256339a7c6a1'},everyone,,"[{'type': 'replied_to', 'id': '1035690985966247936'}]",en,1035798789204758528,@lacunalingua @Andiluvzhugz @monaeltahawy Caressing without consent is sexual assault. So yes,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",3380966237,
104,False,1031396296911769600,Twitter for iPhone,"{'urls': [{'start': 32, 'end': 55, 'url': 'https://t.co/XyFoLt4blO', 'expanded_url': 'https://twitter.com/nytimes/status/1031351958072963077', 'display_url': 'twitter.com/nytimes/status…'}]}",2018-08-20T04:23:34.000Z,17347505,{'place_id': 'a409256339a7c6a1'},everyone,,"[{'type': 'quoted', 'id': '1031351958072963077'}]",en,1031396296911769600,The Inception of sexual assault https://t.co/XyFoLt4blO,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
105,False,1019378516092047360,Twitter for Android,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GaTvnawhYa', 'expanded_url': 'https://www.nytimes.com/2018/07/17/us/sexual-assault-ice-detention-survivor-stories.html', 'display_url': 'nytimes.com/2018/07/17/us/…'}]}",2018-07-18T00:29:12.000Z,26782145,{'place_id': '3ad0f706b3fa62a8'},everyone,,,und,1019378516092047360,https://t.co/GaTvnawhYa,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",,
106,False,1017331030942998529,Twitter for Android,"{'mentions': [{'start': 0, 'end': 8, 'username': 'BeeBabs', 'id': '70737979'}]}",2018-07-13T22:52:06.000Z,59295748,{'place_id': 'a409256339a7c6a1'},everyone,,"[{'type': 'replied_to', 'id': '1017343763356749825'}]",en,1017904529793142784,@BeeBabs They are reducing actual sexual assault victims to bitches who flipped their shit when you asked them on a date or complimented them. Its disgusting.,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",70737979,
107,False,1464122172549439488,Twitter for Android,"{'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/abjBjmOuzk', 'expanded_url': 'https://twitter.com/thedailybeast/status/1464121753186283533', 'display_url': 'twitter.com/thedailybeast/…'}]}",2021-11-26T06:41:42.000Z,1424772482049863680,{'place_id': 'a409256339a7c6a1'},everyone,,"[{'type': 'quoted', 'id': '1464121753186283533'}]",en,1464122172549439488,Oh. So she enjoyed the rape??? https://t.co/abjBjmOuzk,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
108,False,1461411964446396417,Twitter for Android,"{'annotations': [{'start': 61, 'end': 70, 'probability': 0.9848, 'type': 'Place', 'normalized_text': 'California'}]}",2021-11-18T19:12:18.000Z,212321156,{'place_id': '3ad0f706b3fa62a8'},everyone,,,en,1461411964446396417,to enforce teaching of CRT but not teach the ongoing rape of California seems wrong,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
109,False,1461029548485607426,Twitter for Android,"{'urls': [{'start': 23, 'end': 46, 'url': 'https://t.co/uH6aCoKy15', 'expanded_url': 'https://twitter.com/teragramus/status/1461029548485607426/photo/1', 'display_url': 'pic.twitter.com/uH6aCoKy15'}]}",2021-11-17T17:52:43.000Z,212321156,{'place_id': '3ad0f706b3fa62a8'},everyone,,,en,1461029548485607426,land of rape and honey https://t.co/uH6aCoKy15,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,{'media_keys': ['3_1461029546950418437']}
110,False,1461028277422723076,Twitter for Android,"{'urls': [{'start': 19, 'end': 42, 'url': 'https://t.co/1yMziHlvFh', 'expanded_url': 'https://twitter.com/teragramus/status/1461028277422723076/photo/1', 'display_url': 'pic.twitter.com/1yMziHlvFh'}]}",2021-11-17T17:47:40.000Z,212321156,{'place_id': '3ad0f706b3fa62a8'},everyone,,,en,1461028277422723076,the rape of europa https://t.co/1yMziHlvFh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,{'media_keys': ['3_1461028267155079168']}
111,False,1461028107087855619,Twitter for Android,"{'urls': [{'start': 23, 'end': 46, 'url': 'https://t.co/SlKUF2ytCd', 'expanded_url': 'https://twitter.com/teragramus/status/1461028107087855619/photo/1', 'display_url': 'pic.twitter.com/SlKUF2ytCd'}]}",2021-11-17T17:46:59.000Z,212321156,{'place_id': '3ad0f706b3fa62a8'},everyone,,,en,1461028107087855619,the rape of proserpina https://t.co/SlKUF2ytCd,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,{'media_keys': ['3_1461028099139588096']}
112,False,1461021323371499522,Twitter for Android,"{'mentions': [{'start': 0, 'end': 15, 'username': 'cityofpaloalto', 'id': '80651045'}]}",2021-11-17T17:20:02.000Z,212321156,{'place_id': '3ad0f706b3fa62a8'},everyone,,,en,1461021323371499522,"@cityofpaloalto : as we rape and pave over all the important rivers and block all the natural passages from being used...as we fence the rivers so that no children might play or dip their feet in the cool water

we shall declare ourselves the climate warming consciousness city","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",80651045,
113,False,1461018628250161153,Twitter for Android,"{'urls': [{'start': 87, 'end': 110, 'url': 'https://t.co/094MHbHZjC', 'expanded_url': 'https://twitter.com/teragramus/status/1461018628250161153/photo/1', 'display_url': 'pic.twitter.com/094MHbHZjC'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'cityofpaloalto', 'id': '80651045'}]}",2021-11-17T17:09:20.000Z,212321156,{'place_id': '3ad0f706b3fa62a8'},everyone,,,en,1461018628250161153,"@cityofpaloalto vision for climate warming... rape the peoples land, as we always have https://t.co/094MHbHZjC","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",80651045,{'media_keys': ['3_1461018080633446402']}
114,False,1452178084623372288,Twitter for Android,,2021-10-24T07:40:10.000Z,1169121231104163840,{'place_id': 'a409256339a7c6a1'},everyone,,,en,1452178084623372288,"Can't believe I have to say this, but rape jokes aren't funny.  If you disagree, then kindly fuck off.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,
115,False,1452027714181894144,Twitter for Android,"{'urls': [{'start': 74, 'end': 97, 'url': 'https://t.co/oANBNJHxrv', 'expanded_url': 'https://perezhilton.com/youtube-star-tobuscus-toby-turner-accused-of-rape-aprilefff-drugs-sexual-assualt/', 'display_url': 'perezhilton.com/youtube-star-t…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1452027714492194816/txpHGYMI?format=jpg&name=orig', 'width': 1200, 'height': 649}, {'url': 'https://pbs.twimg.com/news_img/1452027714492194816/txpHGYMI?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'YouTube Star Toby Turner, AKA Tobuscus, Accused Of Drugging & Raping Ex-Girlfriend AprilEfff - Now Other Women Are Coming Forward! - Perez Hilton', 'description': 'Why does this keep happening? Now that YouTube stars have officially reached celebrity status, it shouldn’t be a surprise that their newfound level of fame can sometime lead to controversy. However, we’re constantly shocked that most of the scandal that are uncovered have to do with rape and sexual assault! Related: Demi Lovato Pens Powerful [...]Read More...', 'unwound_url': 'https://perezhilton.com/youtube-star-tobuscus-toby-turner-accused-of-rape-aprilefff-drugs-sexual-assualt/'}]}",2021-10-23T21:42:39.000Z,959279457486848001,{'place_id': '07d9dafaedc88002'},everyone,,,en,1452027714181894144,"This is why I dont party with coworkers or classmates

They be snitching

https://t.co/oANBNJHxrv","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,
116,False,1451632496416755717,Twitter for iPhone,"{'urls': [{'start': 68, 'end': 91, 'url': 'https://t.co/7PMxVh1zqU', 'expanded_url': 'https://twitter.com/ZoeTillman/status/1451588365623730183', 'display_url': 'twitter.com/ZoeTillman/sta…'}]}",2021-10-22T19:32:11.000Z,56235570,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '867885258611408897', 'name': 'Sonia Sotomayor', 'description': 'US Supreme Court Justice Sonia Sotomayor'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '867885258611408897', 'name': 'Sonia Sotomayor', 'description': 'US Supreme Court Justice Sonia Sotomayor'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '867872043672326144', 'name': 'Supreme Court of the United States', 'description': 'Conversation about the Supreme Court and justices'}}]","[{'type': 'quoted', 'id': '1451588365623730183'}]",en,1451632496416755717,"Well, be dammed to the rape and incest victims. This is abominable. https://t.co/7PMxVh1zqU","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
117,False,1451229234249158682,Twitter for Android,"{'urls': [{'start': 172, 'end': 195, 'url': 'https://t.co/lXwC7pKBUc', 'expanded_url': 'https://twitter.com/HereFalsebans3/status/1451229234249158682/photo/1', 'display_url': 'pic.twitter.com/lXwC7pKBUc'}], 'annotations': [{'start': 91, 'end': 93, 'probability': 0.6088, 'type': 'Other', 'normalized_text': 'God'}], 'hashtags': [{'start': 72, 'end': 88, 'tag': 'BlueLivesMatter'}]}",2021-10-21T16:49:46.000Z,959279457486848001,{'place_id': '07d9dafaedc88002'},everyone,,,en,1451229234249158682,"You act like they want to die for you when you do what for their kids?

#BlueLivesMatter 

God damn pedophiles just want you guys to die so they can rape your fucking kids https://t.co/lXwC7pKBUc","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,{'media_keys': ['3_1451229232500117507']}
118,False,1444896188696719363,Twitter for iPhone,,2021-10-04T07:17:24.000Z,3476641,{'place_id': 'a409256339a7c6a1'},everyone,,"[{'type': 'replied_to', 'id': '1444924596386369538'}]",en,1444924597313302530,"I couldn’t photograph her, although I wanted to. I wanted to picture her eyes, much like Lang’s famous Dust Bowl images. But to me it seemed like yet another rape. I could not take her last shred of dignity. Film is not as powerful as memory, but it can be cold, insensitive.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3476641,
119,False,1444896188696719363,Twitter for iPhone,,2021-10-04T07:17:23.000Z,3476641,{'place_id': 'a409256339a7c6a1'},everyone,,"[{'type': 'replied_to', 'id': '1444924595505537025'}]",en,1444924596386369538,The majority of Mexicans we see are the descendants of the “Spanish Rape.” They are the demographic majority. And they don’t like to talk about it. Who could blame them? Yet the eyes of that native woman haunts me to this day.,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",3476641,
120,False,1444896188696719363,Twitter for iPhone,,2021-10-04T05:24:31.000Z,3476641,{'place_id': 'a409256339a7c6a1'},everyone,,"[{'type': 'replied_to', 'id': '1444896191322288131'}]",en,1444896192194756614,Here’s when it gets tragic: The Mexicans who escaped the rape of the Spaniards. You can tell them by their darker skin and their dress. They were selling artwork that was more genuine than the shit their lighter skinned countrymen were trying to pass off. It was obvious to me.,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",3476641,
121,False,1442121051345809412,Twitter for Android,"{'mentions': [{'start': 0, 'end': 8, 'username': 'atrupar', 'id': '288277167'}, {'start': 9, 'end': 23, 'username': 'tonyposnanski', 'id': '17642747'}]}",2021-09-26T18:45:41.000Z,73797015,{'place_id': 'ed0a823456907b4c'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1139111921494269952', 'name': 'Aaron Rupar'}}]","[{'type': 'replied_to', 'id': '1442121051345809412'}]",en,1442198707248631813,"@atrupar @tonyposnanski Oh...

So he's just been complicit in condoning rape until now?

I mean, since he claims to have the ability to eliminate rape, he must have had the ability all along, right?

What's he going to do? Give rapists the death penalty like they want to give women for having abortions?","{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",288277167,
122,False,1440830568585777155,Twitter for iPhone,"{'urls': [{'start': 123, 'end': 146, 'url': 'https://t.co/0XUnMsrWel', 'expanded_url': 'https://twitter.com/NAO_SEYCH/status/1440830568585777155/photo/1', 'display_url': 'pic.twitter.com/0XUnMsrWel'}]}",2021-09-23T00:09:11.000Z,3425940958,{'place_id': 'a409256339a7c6a1'},everyone,,,en,1440830568585777155,"I’m sorry but this story is truly insane. If you can truly sit here and defend rape, something is seriously sick with you. https://t.co/0XUnMsrWel","{'retweet_count': 13, 'reply_count': 0, 'like_count': 55, 'quote_count': 0}",,{'media_keys': ['3_1440830561640017922']}
123,False,1440410620520583169,Twitter for Android,"{'mentions': [{'start': 0, 'end': 14, 'username': 'helena_boxing', 'id': '1380641789862764544'}, {'start': 15, 'end': 18, 'username': 'VP', 'id': '803694179079458816'}]}",2021-09-22T00:28:18.000Z,73797015,{'place_id': 'ed0a823456907b4c'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '875006493984149509', 'name': 'Kamala Harris', 'description': 'US Senator Kamala Harris (CA)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '875006493984149509', 'name': 'Kamala Harris', 'description': 'US Senator Kamala Harris (CA)'}}]","[{'type': 'replied_to', 'id': '1440472792751751177'}]",en,1440472992572575746,"@helena_boxing @VP Blaming traumatized, terrified rape victims for not reporting their rapes.","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",73797015,
124,False,1439370670777901060,Twitter for Android,,2021-09-18T23:28:04.000Z,73797015,{'place_id': 'ed0a823456907b4c'},everyone,,,en,1439370670777901060,"Yeah...so not going to even give someone who defends rape culture the privilege of a debate.

I'll just wipe you off the bottom of my shoe with a look of disgust and move on.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
125,False,1438994957067489283,Twitter for Android,"{'mentions': [{'start': 0, 'end': 13, 'username': 'TheLastSane1', 'id': '1373276410907914240'}, {'start': 14, 'end': 30, 'username': 'SecondHandAddic', 'id': '47746244'}, {'start': 31, 'end': 41, 'username': 'Steve_GTG', 'id': '43710192'}, {'start': 42, 'end': 56, 'username': 'KevinBuilding', 'id': '2903263766'}, {'start': 57, 'end': 66, 'username': 'TizzyEnt', 'id': '27933405'}, {'start': 67, 'end': 81, 'username': 'Brian_The_tim', 'id': '296486794'}, {'start': 82, 'end': 89, 'username': 'Google', 'id': '20536157'}]}",2021-09-18T23:20:06.000Z,73797015,{'place_id': 'ed0a823456907b4c'},everyone,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026378521', 'name': 'Google '}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '1395474411180892160', 'name': 'Google brand conversation'}}]","[{'type': 'replied_to', 'id': '1439366754568900612'}]",en,1439368665804140545,@TheLastSane1 @SecondHandAddic @Steve_GTG @KevinBuilding @TizzyEnt @Brian_The_tim @Google Active promotion of rape culture and toxic misogyny.,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",1373276410907914240,
126,False,1438994957067489283,Twitter for Android,"{'mentions': [{'start': 0, 'end': 13, 'username': 'TheLastSane1', 'id': '1373276410907914240'}, {'start': 14, 'end': 30, 'username': 'SecondHandAddic', 'id': '47746244'}, {'start': 31, 'end': 41, 'username': 'Steve_GTG', 'id': '43710192'}, {'start': 42, 'end': 56, 'username': 'KevinBuilding', 'id': '2903263766'}, {'start': 57, 'end': 66, 'username': 'TizzyEnt', 'id': '27933405'}, {'start': 67, 'end': 81, 'username': 'Brian_The_tim', 'id': '296486794'}, {'start': 82, 'end': 89, 'username': 'Google', 'id': '20536157'}]}",2021-09-18T23:10:09.000Z,73797015,{'place_id': 'ed0a823456907b4c'},everyone,,"[{'type': 'replied_to', 'id': '1439365044194643978'}]",en,1439366158952452099,"@TheLastSane1 @SecondHandAddic @Steve_GTG @KevinBuilding @TizzyEnt @Brian_The_tim @Google This is not ""porn""...

It is active promotion of rape culture.","{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",1373276410907914240,
127,False,1451015109908697088,Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 12, 'username': 'laguera2021', 'id': '1646348424'}, {'start': 13, 'end': 27, 'username': 'chrissyteigen', 'id': '39364684'}]}",2021-10-21T04:59:25.000Z,15150453,{'place_id': 'a409256339a7c6a1'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809862557691363328', 'name': 'Chrissy Teigen', 'description': 'Chrissy Teigen'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '809862557691363328', 'name': 'Chrissy Teigen', 'description': 'Chrissy Teigen'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '844603730221707264', 'name': 'Fashion', 'description': 'Fashion'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '844604232737087488', 'name': 'General Fashion', 'description': 'General Fashion'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '849641708258074624', 'name': 'Tops', 'description': 'Tops'}}]","[{'type': 'replied_to', 'id': '1451045025400328192'}]",en,1451050467375517696,"@laguera2021 @chrissyteigen Tbh, it really felt like sexual abuse. I begged to keep my tank top on and they said no. I was holding back tears. Ughhhhh","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1646348424,
128,False,1420759190444789771,Twitter for iPhone,"{'annotations': [{'start': 40, 'end': 46, 'probability': 0.469, 'type': 'Organization', 'normalized_text': 'Twitter'}], 'urls': [{'start': 104, 'end': 127, 'url': 'https://t.co/aX4Z5o2yix', 'expanded_url': 'https://actionnetwork.org/petitions/twitter-make-it-easy-to-report-child-sexual-abuse?source=twitter&', 'display_url': 'actionnetwork.org/petitions/twit…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1484193011101847552/R0XfCf9S?format=jpg&name=orig', 'width': 900, 'height': 600}, {'url': 'https://pbs.twimg.com/news_img/1484193011101847552/R0XfCf9S?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Twitter: Make it easy to report child sexual abuse!', 'description': 'Images and videos of child sexual abuse are rife on Twitter, but the platform makes it extremely difficult to report them. It’s easier to flag spam to Twitter than this appalling crime! Children have described harrowing experiences trying to track down and report images of their own abuse, and to get the platform to take them down. In one case, two minors are suing Twitter for allegedly refusing to remove videos depicting them in a sex act when they were just 13. The tweets were viewed over 167,000 times before law enforcement intervened. These failures are putting kids at risk and retraumatizing trafficking survivors. They must end now. Twitter should urgently update its systems to make it possible to report child sexual abuse material with a couple of clicks. And it must guarantee that all child sexual abuse material that does get reported is immediately taken down.', 'unwound_url': 'https://actionnetwork.org/petitions/twitter-make-it-easy-to-report-child-sexual-abuse?source=twitter&'}], 'mentions': [{'start': 16, 'end': 29, 'username': 'TheActionNet', 'id': '1855821877'}]}",2021-07-29T14:52:42.000Z,206525910,{'place_id': 'a409256339a7c6a1'},everyone,,,en,1420759190444789771,I just signed a @theactionnet petition: Twitter: Make it easy to report child sexual abuse!. Sign here: https://t.co/aX4Z5o2yix,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
129,False,1349918127413407747,Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 15, 'username': 'MidwestRealist', 'id': '1485239301407391749'}, {'start': 16, 'end': 32, 'username': 'AlisaValdesRod1', 'id': '1220034889879187456'}, {'start': 49, 'end': 55, 'username': 'POTUS', 'id': '1349149096909668363'}, {'start': 56, 'end': 65, 'username': 'JoeBiden', 'id': '939091'}, {'start': 96, 'end': 112, 'username': 'SecondGentleman', 'id': '1349175483989188608'}]}",2021-01-16T08:08:55.000Z,1167734948,{'place_id': '490bdb082950484f'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '875006493984149509', 'name': 'Kamala Harris', 'description': 'US Senator Kamala Harris (CA)'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1266467007987253248', 'name': 'George Floyd'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '875006493984149509', 'name': 'Kamala Harris', 'description': 'US Senator Kamala Harris (CA)'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}]","[{'type': 'replied_to', 'id': '1350271833845719045'}]",en,1350354330101026817,@MidwestRealist @AlisaValdesRod1 @PresElectBiden @POTUS @JoeBiden @FLOTUSBiden @SenKamalaHarris @SecondGentleman @Transition46 Riots for example.  Failing to pay his debts.  Sexual abuse.  Corruption.,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1349589954691813376,
130,False,1328083853756432384,Twitter for iPhone,"{'hashtags': [{'start': 94, 'end': 118, 'tag': 'ScientologyandAftermath'}], 'annotations': [{'start': 209, 'end': 219, 'probability': 0.7005, 'type': 'Person', 'normalized_text': 'Scientology'}]}",2020-11-15T21:13:59.000Z,206525910,{'place_id': 'a409256339a7c6a1'},everyone,,,en,1328083853756432384,I’ve been asked why I am against organized religion: many reasons but big 1 is exemplified by #ScientologyandAftermath in showing survivors of sexual abuse. So many organized religions seems to be ok with it. Scientology seems to approve &amp; invite it.,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,
131,False,1431848475960823808,Twitter for iPhone,"{'hashtags': [{'start': 244, 'end': 253, 'tag': 'goodjobs'}], 'urls': [{'start': 255, 'end': 278, 'url': 'https://t.co/NDCIQPHqMY', 'expanded_url': 'https://www.theglobeandmail.com/opinion/article-im-one-of-the-service-workers-who-left-the-restaurant-industry-during/?utm_campaign=sophi-pop&utm_medium=post&utm_source=facebook', 'display_url': 'theglobeandmail.com/opinion/articl…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1478773438416306177/S_KVp6By?format=jpg&name=orig', 'width': 560, 'height': 373}, {'url': 'https://pbs.twimg.com/news_img/1478773438416306177/S_KVp6By?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Opinion: I’m one of the service workers who left the restaurant industry during the pandemic. Serve yourself', 'description': 'In every bar and restaurant in North America right now, you’re apt to see the same sign hanging in the window: Help wanted', 'unwound_url': 'https://www.theglobeandmail.com/opinion/article-im-one-of-the-service-workers-who-left-the-restaurant-industry-during/?utm_campaign=sophi-pop&utm_medium=post&utm_source=facebook'}]}",2021-08-29T05:17:33.000Z,3174187186,{'place_id': '3ad0f706b3fa62a8'},everyone,,,en,1431848475960823808,"""Let me shed some light on the “mystery” of this labour shortage: With an abysmally low rate of pay, bad (often erratic) hours, no sick days and near-constant sexual harassment, racism, sexism and queerphobia, working in service sucks.”
Create #goodjobs 
https://t.co/NDCIQPHqMY","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,
132,False,1426314127996198914,Twitter for iPhone,"{'mentions': [{'start': 76, 'end': 90, 'username': 'TuckerCarlson', 'id': '22703645'}, {'start': 104, 'end': 112, 'username': 'FoxNews', 'id': '1367531'}, {'start': 122, 'end': 126, 'username': 'AOC', 'id': '138203134'}], 'hashtags': [{'start': 92, 'end': 98, 'tag': 'Trump'}], 'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/MxMbebWWfZ', 'expanded_url': 'https://twitter.com/donwinslow/status/1425986198758064132', 'display_url': 'twitter.com/donwinslow/sta…'}]}",2021-08-13T22:46:02.000Z,2832309962,{'place_id': 'ed0a823456907b4c'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1011963575089262593', 'name': 'Alexandria Ocasio-Cortez', 'description': 'US Representative from New York Alexandria Ocasio-Cortez'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1055165655240990720', 'name': 'Tucker Carlson', 'description': 'Tucker Carlson'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1011963575089262593', 'name': 'Alexandria Ocasio-Cortez', 'description': 'US Representative from New York Alexandria Ocasio-Cortez'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596157181956', 'name': 'Online Site'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1065657279150665728', 'name': 'Fox News', 'description': 'Fox News'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1055165655240990720', 'name': 'Tucker Carlson', 'description': 'Tucker Carlson'}}]","[{'type': 'quoted', 'id': '1425986198758064132'}]",en,1426314127996198914,"…because sexual harassment, rape and violence against women is just part of @TuckerCarlson, #Trump, and @FoxNews culture. @AOC https://t.co/MxMbebWWfZ","{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,
