,text,geo,id,public_metrics,author_id,conversation_id,lang,possibly_sensitive,source,created_at,reply_settings,entities,attachments,context_annotations,referenced_tweets,in_reply_to_user_id
99,Pedophile Monster https://t.co/jOJaB0b7X1,{'place_id': '69d9a5e713c9cba5'},1147513671398109187,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1147513671398109187,ro,False,Twitter for Android,2019-07-06T14:32:33.000Z,everyone,"{'urls': [{'start': 18, 'end': 41, 'url': 'https://t.co/jOJaB0b7X1', 'expanded_url': 'https://www.snopes.com/news/2016/06/23/donald-trump-rape-lawsuit/', 'display_url': 'snopes.com/news/2016/06/2…'}]}",,,,
100,"@cooperchip1 @daretothink53 Yup. And nobody's gonna do anything about it. He's the only one who can Lie, Cheat, Steal, Rape, Offend and is not held accountable. I'd say; That's above the law. He is America's King they said they never wanted.",{'place_id': 'e4c17912c815124d'},1146080122874806272,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",4918268449,1145504198882185216,en,False,Twitter for Android,2019-07-02T15:36:09.000Z,everyone,"{'annotations': [{'start': 198, 'end': 204, 'probability': 0.9573, 'type': 'Place', 'normalized_text': 'America'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'cooperchip1', 'id': '3197770658'}, {'start': 13, 'end': 27, 'username': 'daretothink53', 'id': '72532383'}]}",,,"[{'type': 'replied_to', 'id': '1145504198882185216'}]",3197770658
101,@samstein Now we know @realDonaldTrump has a type of woman he would rape.,{'place_id': 'f3f3e88ab848b86b'},1143457200901447681,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",37043565,1143331725898125314,en,False,Twitter for iPhone,2019-06-25T09:53:35.000Z,everyone,"{'mentions': [{'start': 0, 'end': 9, 'username': 'samstein', 'id': '15463671'}, {'start': 22, 'end': 38, 'username': 'realDonaldTrump', 'id': '25073877'}]}",,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1054520818489679872', 'name': 'Sam Stein', 'description': 'Sam Stein'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1054520818489679872', 'name': 'Sam Stein', 'description': 'Sam Stein'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]","[{'type': 'replied_to', 'id': '1143331725898125314'}]",15463671
102,Now we know @realDonaldTrump has a type of woman who’s rape-able. https://t.co/0OjDbsiu1E,{'place_id': 'f3f3e88ab848b86b'},1143456908931674113,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",37043565,1143456908931674113,en,False,Twitter for iPhone,2019-06-25T09:52:26.000Z,everyone,"{'mentions': [{'start': 12, 'end': 28, 'username': 'realDonaldTrump', 'id': '25073877'}], 'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/0OjDbsiu1E', 'expanded_url': 'https://twitter.com/samstein/status/1143331725898125314', 'display_url': 'twitter.com/samstein/statu…'}]}",,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]","[{'type': 'quoted', 'id': '1143331725898125314'}]",
103,https://t.co/gTfBunmb3Q,{'place_id': 'bf9b9d49defeea89'},1142568815701762048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1142568815701762048,und,False,Twitter for Android,2019-06-22T23:03:28.000Z,everyone,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gTfBunmb3Q', 'expanded_url': 'https://www.vox.com/platform/amp/policy-and-politics/2019/6/21/18701098/trump-accusers-sexual-assault-rape-e-jean-carroll?__twitter_impression=true', 'display_url': 'vox.com/platform/amp/p…'}]}",,,,
104,"@CJPalazzolo @Goss30Goss Also the state which brought us Todd ""Legitimate Rape"" Akin and his garbage about the female body having ways to shut it down.",{'place_id': 'e4c17912c815124d'},1141838117432975360,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",21251537,1141810668376645632,en,False,Twitter for Android,2019-06-20T22:39:56.000Z,everyone,"{'annotations': [{'start': 57, 'end': 60, 'probability': 0.9412, 'type': 'Person', 'normalized_text': 'Todd'}, {'start': 80, 'end': 83, 'probability': 0.5851, 'type': 'Person', 'normalized_text': 'Akin'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'CJPalazzolo', 'id': '28431283'}, {'start': 13, 'end': 24, 'username': 'Goss30Goss', 'id': '2869858477'}]}",,,"[{'type': 'replied_to', 'id': '1141812558476656640'}]",28431283
105,"At this point it isn't even just about BTS like it isn't okay to joke about rape or to make racist remarks. End him 🤷🏻‍♀️ as someone who is known on social media he should've been careful with what he says and been a sensible fucking human being 
#FireAlexWilliamson",{'place_id': 'bf9b9d49defeea89'},1141424530772172800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1055570375323648000,1141424530772172800,en,False,Twitter for Android,2019-06-19T19:16:29.000Z,everyone,"{'annotations': [{'start': 39, 'end': 41, 'probability': 0.7247, 'type': 'Organization', 'normalized_text': 'BTS'}], 'hashtags': [{'start': 247, 'end': 266, 'tag': 'FireAlexWilliamson'}]}",,,,
106,"Big Lies, he will be remembered alright as the Sadistic Racist Pedophile Monster that he is and for his assistance in the continued economic Rape of the middle class and the Poor https://t.co/FEoG0VMmld",{'place_id': '2163e3af2838ce1c'},1141012883893084161,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1141012883893084161,en,False,Twitter for Android,2019-06-18T16:00:45.000Z,everyone,"{'urls': [{'start': 179, 'end': 202, 'url': 'https://t.co/FEoG0VMmld', 'expanded_url': 'https://twitter.com/Aly7V/status/1140392719598149632', 'display_url': 'twitter.com/Aly7V/status/1…'}]}",,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",,
107,THIS IS RAPE https://t.co/rzWJG7uAED,{'place_id': '2163e3af2838ce1c'},1131528888348282880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1002301044242702337,1131528888348282880,en,False,Twitter for iPhone,2019-05-23T11:54:44.000Z,everyone,"{'urls': [{'start': 13, 'end': 36, 'url': 'https://t.co/rzWJG7uAED', 'expanded_url': 'https://twitter.com/_VinSiin/status/1131013249414176769', 'display_url': 'twitter.com/_VinSiin/statu…'}]}",,,"[{'type': 'quoted', 'id': '1131013249414176769'}]",
108,Does she understand the meaning of rape bc???? https://t.co/08SppbfJwI,{'place_id': 'e4c17912c815124d'},1129119309903597577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2851564413,1129119309903597577,en,False,Twitter for Android,2019-05-16T20:19:56.000Z,everyone,"{'urls': [{'start': 47, 'end': 70, 'url': 'https://t.co/08SppbfJwI', 'expanded_url': 'https://twitter.com/GotBunnies/status/1129036154513350662', 'display_url': 'twitter.com/GotBunnies/sta…'}]}",,,,
109,"Roe vs Wade is about saving more lives because ppl found illegal unsafe ways to abort, how could govt force a rape or incest victim to be  psychologically traumatized for life but forcing them to carry their rapists child. That will lead to more child abuse/abandonment. Insane https://t.co/u7N3T5NoIR",{'place_id': 'bf9b9d49defeea89'},1129062303536689153,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",45491204,1129062303536689153,en,False,Twitter for Android,2019-05-16T16:33:24.000Z,everyone,"{'annotations': [{'start': 7, 'end': 10, 'probability': 0.6691, 'type': 'Person', 'normalized_text': 'Wade'}], 'urls': [{'start': 278, 'end': 301, 'url': 'https://t.co/u7N3T5NoIR', 'expanded_url': 'https://twitter.com/mountainmegs/status/1128890908185776128', 'display_url': 'twitter.com/mountainmegs/s…'}]}",,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1011963575089262593', 'name': 'Alexandria Ocasio-Cortez', 'description': 'US Representative from New York Alexandria Ocasio-Cortez'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1011963575089262593', 'name': 'Alexandria Ocasio-Cortez', 'description': 'US Representative from New York Alexandria Ocasio-Cortez'}}]","[{'type': 'quoted', 'id': '1128890908185776128'}]",
110,"Do something about your Pedophile, sex assaulting Criminal Trump and his politician buddies, leave the LGBTQ community alone, False Prophet. Also Shutdown the Pedophile, Rapist, Catholic Church, maximum sentences for Rape, Hypocrite https://t.co/jHrr5ThfXN",{'place_id': '69d9a5e713c9cba5'},1128407053809201152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1128407053809201152,en,False,Twitter for Android,2019-05-14T21:09:41.000Z,everyone,"{'annotations': [{'start': 59, 'end': 63, 'probability': 0.8846, 'type': 'Person', 'normalized_text': 'Trump'}], 'urls': [{'start': 233, 'end': 256, 'url': 'https://t.co/jHrr5ThfXN', 'expanded_url': 'https://twitter.com/HillReporter/status/1128399119511359493', 'display_url': 'twitter.com/HillReporter/s…'}]}",,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]","[{'type': 'quoted', 'id': '1128399119511359493'}]",
111,"@azmoderate To be clear, that's a different issue from attempted rape? Asking for a friend.",{'place_id': 'e4c17912c815124d'},1125918203048230912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",304246813,1125782542760595456,en,False,Twitter for Android,2019-05-08T00:19:52.000Z,everyone,"{'mentions': [{'start': 0, 'end': 11, 'username': 'azmoderate', 'id': '146644080'}]}",,,"[{'type': 'replied_to', 'id': '1125782542760595456'}]",146644080
112,"Then Rape and Incest should be punishable by Death, STOP MAKING CHILDREN AND WOMAN SUFFER BECAUSE MEN WISH TO RAPE AND MOLEST https://t.co/8HqDO3nAiv",{'place_id': 'bf9b9d49defeea89'},1124736137405304832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1124736137405304832,en,False,Twitter for Android,2019-05-04T18:02:46.000Z,everyone,"{'urls': [{'start': 126, 'end': 149, 'url': 'https://t.co/8HqDO3nAiv', 'expanded_url': 'https://www.refinery29.com/amp/en-us/2019/05/231584/abortion-alabama-house-total-abortion-ban-felony-hb-314?__twitter_impression=true', 'display_url': 'refinery29.com/amp/en-us/2019…'}]}",,,,
113,She killed the slave masters and then the khals who held her captive and wanted to rape her. I see nothing wrong 🤷🏾‍♀️ https://t.co/yfGUoxdxMg,{'place_id': 'f3f3e88ab848b86b'},1120165480868786176,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",567662563,1120165480868786176,en,False,Twitter for iPhone,2019-04-22T03:20:36.000Z,everyone,"{'urls': [{'start': 119, 'end': 142, 'url': 'https://t.co/yfGUoxdxMg', 'expanded_url': 'https://twitter.com/Supa_Ram/status/1120147553817976832', 'display_url': 'twitter.com/Supa_Ram/statu…'}]}",,,,
114,"Some things in the Bible came from wicked men and are straight out lies. There are universal truths and magic in the book, tho. This is why they want to stop abortion so they can breed more White people through rape and incest. Death penalty for rape https://t.co/PfBncStdsd",{'place_id': 'bf9b9d49defeea89'},1118235857515941889,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1118235857515941889,en,False,Twitter for Android,2019-04-16T19:32:58.000Z,everyone,"{'annotations': [{'start': 19, 'end': 23, 'probability': 0.7725, 'type': 'Other', 'normalized_text': 'Bible'}], 'urls': [{'start': 251, 'end': 274, 'url': 'https://t.co/PfBncStdsd', 'expanded_url': 'http://churchandstate.org.uk/2017/04/oklahoma-republican-declares-that-rape-is-the-will-of-god/', 'display_url': 'churchandstate.org.uk/2017/04/oklaho…'}]}",,,,
115,"Sick adults misinterpreting the Laws of God.ALMIGHTY God created all things in the universe,but he gave Dominion over men to Demons/fallen angels and separated himself from mankind because mankind refuses to
 follow his law which condemns rape and incest https://t.co/PfBncStdsd",{'place_id': 'bf9b9d49defeea89'},1118235153279721474,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1118235153279721474,en,False,Twitter for Android,2019-04-16T19:30:11.000Z,everyone,"{'annotations': [{'start': 40, 'end': 42, 'probability': 0.4958, 'type': 'Other', 'normalized_text': 'God'}, {'start': 53, 'end': 55, 'probability': 0.8554, 'type': 'Other', 'normalized_text': 'God'}, {'start': 104, 'end': 111, 'probability': 0.3401, 'type': 'Person', 'normalized_text': 'Dominion'}], 'urls': [{'start': 255, 'end': 278, 'url': 'https://t.co/PfBncStdsd', 'expanded_url': 'http://churchandstate.org.uk/2017/04/oklahoma-republican-declares-that-rape-is-the-will-of-god/', 'display_url': 'churchandstate.org.uk/2017/04/oklaho…'}]}",,,,
116,The Catholic Church is the biggest threat to the world because of its many years of rape of children which few have been held accountable for and because of its involvement in many wars by way of the Jesuits. The Church and Muslim leaders are FREEMASONS https://t.co/IEL7FZ0Tqe,{'place_id': 'bf9b9d49defeea89'},1116435319115649029,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",45491204,1116435319115649029,en,False,Twitter for Android,2019-04-11T20:18:17.000Z,everyone,"{'annotations': [{'start': 4, 'end': 18, 'probability': 0.4558, 'type': 'Organization', 'normalized_text': 'Catholic Church'}], 'urls': [{'start': 254, 'end': 277, 'url': 'https://t.co/IEL7FZ0Tqe', 'expanded_url': 'https://hillreporter.com/mike-huckabee-lgbtq-acceptance-is-the-biggest-threat-to-america-30377', 'display_url': 'hillreporter.com/mike-huckabee-…'}]}",,,,
117,So it wasn't the rape charge or the questioning lyrics on Young Ma that drew the line but the comments to Lauren London was the one that drew it..... https://t.co/J3PC0PgL2T,{'place_id': 'bf9b9d49defeea89'},1115420484622008320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",347674116,1115420484622008320,en,False,Twitter for iPhone,2019-04-09T01:05:41.000Z,everyone,"{'annotations': [{'start': 58, 'end': 65, 'probability': 0.8901, 'type': 'Person', 'normalized_text': 'Young Ma'}, {'start': 106, 'end': 118, 'probability': 0.8284, 'type': 'Person', 'normalized_text': 'Lauren London'}], 'urls': [{'start': 150, 'end': 173, 'url': 'https://t.co/J3PC0PgL2T', 'expanded_url': 'https://twitter.com/DGB_Media/status/1115346303448440832', 'display_url': 'twitter.com/DGB_Media/stat…'}]}",,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1098642213704069120', 'name': 'Lauren London', 'description': 'American actress, model and tv personality'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '1098642213704069120', 'name': 'Lauren London', 'description': 'American actress, model and tv personality'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '882670791107596289', 'name': 'Kodak Black', 'description': 'Kodak Black'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '882670791107596289', 'name': 'Kodak Black', 'description': 'Kodak Black'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810937888334487552', 'name': 'Rap', 'description': 'Hip-Hop/Rap'}}]",,
118,"It also represents her personal modesty, her space is her right to cover her body, her head. Why do you need her to undress to work in Congress. That's like Rape https://t.co/7n237uxcg1",{'place_id': 'bf9b9d49defeea89'},1115021625265672192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1115021625265672192,en,False,Twitter for Android,2019-04-07T22:40:46.000Z,everyone,"{'urls': [{'start': 162, 'end': 185, 'url': 'https://t.co/7n237uxcg1', 'expanded_url': 'https://twitter.com/runningnoodles/status/1115014103175782401', 'display_url': 'twitter.com/runningnoodles…'}]}",,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1011963575089262593', 'name': 'Alexandria Ocasio-Cortez', 'description': 'US Representative from New York Alexandria Ocasio-Cortez'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1011963575089262593', 'name': 'Alexandria Ocasio-Cortez', 'description': 'US Representative from New York Alexandria Ocasio-Cortez'}}]",,
