,location,date,tweet_count,article_count
21788,Wisconsin,6/7/2018,0,0
21789,Wisconsin,6/4/2018,0,0
21790,Wisconsin,6/3/2018,0,0
21791,Wisconsin,5/25/2018,0,0
21792,Wisconsin,5/23/2018,0,0
21793,Wisconsin,5/22/2018,0,0
21794,Wisconsin,5/15/2018,0,0
21795,Wisconsin,5/4/2018,0,0
21796,Wisconsin,5/2/2018,0,0
21797,Wisconsin,5/1/2018,0,3
21798,Wisconsin,4/30/2018,0,0
21799,Wisconsin,4/14/2018,0,0
21800,Wisconsin,4/1/2018,0,0
21801,Wisconsin,3/15/2018,0,0
21802,Wisconsin,3/8/2018,0,1
21803,Wisconsin,2/3/2018,0,0
21804,Wisconsin,1/30/2018,0,0
21805,Wisconsin,1/28/2018,0,0
21806,Wisconsin,1/24/2018,0,0
21807,Wisconsin,1/22/2018,0,1
21808,Wisconsin,1/21/2018,0,0
21809,Wisconsin,1/16/2018,0,0
21810,Wisconsin,1/15/2018,0,0
21811,Wisconsin,1/10/2018,0,0
21812,Wisconsin,1/2/2018,0,0
21813,Wisconsin,12/19/2017,0,0
21814,Wisconsin,12/1/2017,0,0
21815,Wisconsin,11/17/2017,0,0
21816,Wisconsin,11/5/2017,0,1
21817,Wisconsin,10/21/2017,0,0
21818,Wisconsin,10/12/2017,0,0
21819,Wisconsin,7/11/2017,0,0
21820,Wisconsin,6/30/2017,0,0
21821,Wisconsin,6/6/2017,0,1
21822,Wisconsin,6/2/2017,0,0
21823,Wisconsin,6/1/2017,0,0
21824,Wisconsin,5/30/2017,0,0
21825,Wisconsin,5/24/2017,0,0
21826,Wisconsin,5/8/2017,0,0
21827,Wisconsin,5/4/2017,0,1
21828,Wisconsin,5/3/2017,0,1
21829,Wisconsin,5/1/2017,0,1
21830,Wisconsin,4/25/2017,0,0
21831,Wisconsin,4/11/2017,0,2
21832,Wisconsin,4/7/2017,0,1
21833,Wisconsin,4/6/2017,0,1
21834,Wisconsin,3/15/2017,0,15
21835,Wisconsin,3/14/2017,0,3
21836,Wisconsin,3/3/2017,0,0
21837,Wisconsin,2/24/2017,0,1
21838,Wisconsin,2/23/2017,0,1
21839,Wisconsin,2/21/2017,0,1
21840,Wisconsin,2/1/2017,0,2
21841,Wisconsin,1/31/2017,0,0
21842,Wisconsin,1/22/2017,0,0
21843,Wisconsin,12/23/2016,0,0
21844,Wisconsin,12/10/2016,0,0
21845,Wisconsin,11/27/2016,0,0
21846,Wisconsin,11/4/2016,0,1
21847,Wisconsin,10/21/2016,0,2
21848,Wisconsin,10/6/2016,0,0
21849,Wisconsin,8/20/2016,0,0
21850,Wisconsin,6/11/2016,0,0
21851,Wisconsin,6/10/2016,0,1
21852,Wisconsin,6/9/2016,0,1
21853,Wisconsin,6/7/2016,0,0
21854,Wisconsin,6/6/2016,0,0
21855,Wisconsin,5/31/2016,0,0
21856,Wisconsin,5/30/2016,0,0
21857,Wisconsin,5/27/2016,0,0
21858,Wisconsin,5/26/2016,0,0
21859,Wisconsin,5/23/2016,0,0
21860,Wisconsin,5/19/2016,0,1
21861,Wisconsin,5/12/2016,0,0
21862,Wisconsin,5/10/2016,0,0
21863,Wisconsin,5/8/2016,0,0
21864,Wisconsin,5/4/2016,0,0
21865,Wisconsin,4/15/2016,0,1
21866,Wisconsin,4/8/2016,0,0
21867,Wisconsin,4/3/2016,0,1
21868,Wisconsin,2/22/2016,0,0
21869,Wisconsin,2/19/2016,0,0
21870,Wisconsin,2/17/2016,0,1
21871,Wisconsin,1/24/2016,0,0
21872,Wisconsin,11/20/2015,0,0
21873,Wisconsin,11/13/2015,0,0
21874,Wisconsin,10/30/2015,0,0
21875,Wisconsin,10/28/2015,0,0
21876,Wisconsin,10/25/2015,0,0
21877,Wisconsin,6/13/2015,0,0
21878,Wisconsin,6/12/2015,0,0
21879,Wisconsin,5/31/2015,0,0
21880,Wisconsin,5/26/2015,0,0
21881,Wisconsin,5/20/2015,0,0
21882,Wisconsin,5/8/2015,0,0
21883,Wisconsin,5/7/2015,0,0
21884,Wisconsin,5/5/2015,0,0
21885,Wisconsin,4/30/2015,0,2
21886,Wisconsin,4/22/2015,0,1
21887,Wisconsin,4/9/2015,0,0
21888,Wisconsin,4/2/2015,0,0
21889,Wisconsin,2/25/2015,0,0
21890,Wisconsin,2/13/2015,0,0
21891,Wisconsin,2/6/2015,0,0
21892,Wisconsin,1/7/2015,0,0
21893,Wisconsin,11/14/2014,0,0
21894,Wisconsin,10/23/2014,0,1
21895,Wisconsin,8/25/2014,0,0
21896,Wisconsin,7/21/2014,0,0
21897,Wisconsin,6/13/2014,0,0
21898,Wisconsin,5/20/2014,0,0
21899,Wisconsin,1/7/2014,0,0
21900,Wisconsin,5/13/2013,0,0
21901,Wisconsin,5/5/2013,0,1
21902,Wisconsin,5/2/2013,0,2
21903,Wisconsin,4/30/2013,0,1
21904,Wisconsin,4/18/2013,0,2
21905,Wisconsin,3/1/2013,0,0
21906,Wisconsin,1/15/2013,0,0
21907,Wisconsin,10/19/2012,0,1
21908,Wisconsin,8/9/2012,0,0
21909,Wisconsin,5/31/2012,0,0
21910,Wisconsin,5/14/2012,0,0
21911,Wisconsin,5/10/2012,0,1
21912,Wisconsin,5/4/2012,0,0
21913,Wisconsin,5/2/2012,0,1
21914,Wisconsin,4/25/2012,0,0
21915,Wisconsin,4/16/2012,0,1
21916,Wisconsin,1/30/2012,0,1
21917,Wisconsin,1/27/2012,0,0
21918,Wisconsin,1/20/2012,0,0
21919,Wisconsin,11/4/2011,0,0
21920,Wisconsin,10/7/2011,0,0
21921,Wisconsin,5/23/2011,0,0
21922,Wisconsin,5/18/2011,0,0
21923,Wisconsin,4/8/2011,0,0
21924,Wisconsin,3/2/2011,0,0
21925,Wisconsin,2/18/2011,0,1
21926,Wisconsin,12/1/2010,0,0
21927,Wisconsin,11/12/2010,0,0
21928,Wisconsin,10/18/2010,0,0
21929,Wisconsin,10/7/2010,0,0
21930,Wisconsin,5/11/2010,0,0
21931,Wisconsin,5/3/2010,0,0
21932,Wisconsin,4/22/2010,0,0
21933,Wisconsin,4/5/2010,0,0
21934,Wisconsin,4/1/2010,0,0
21935,Wisconsin,3/5/2010,0,0
21936,Wisconsin,2/24/2010,0,0
21937,Wisconsin,2/19/2010,0,0
21938,Wisconsin,1/29/2010,0,0
21939,Wisconsin,1/20/2010,0,0
21940,Wisconsin,1/19/2010,0,0
21941,Wisconsin,1/7/2010,0,0
21942,Wisconsin,8/13/2021,0,0
21943,Wisconsin,5/2/2021,0,1
21944,Wisconsin,4/15/2021,0,2
21945,Wisconsin,3/31/2021,0,3
21946,Wisconsin,2/19/2021,0,0
21947,Wisconsin,2/17/2021,0,0
21948,Wisconsin,11/19/2020,0,0
21949,Wisconsin,10/12/2020,0,1
21950,Wisconsin,10/8/2020,0,0
21951,Wisconsin,10/3/2020,0,0
21952,Wisconsin,8/17/2020,0,0
21953,Wisconsin,6/15/2020,0,0
21954,Wisconsin,6/6/2020,0,0
21955,Wisconsin,5/5/2020,0,0
21956,Wisconsin,2/25/2020,0,1
21957,Wisconsin,1/8/2020,0,0
21958,Wisconsin,11/22/2019,0,0
21959,Wisconsin,7/7/2019,0,0
21960,Wisconsin,6/27/2019,0,0
21961,Wisconsin,5/29/2019,0,1
21962,Wisconsin,4/12/2019,0,0
21963,Wisconsin,3/15/2019,0,0
21964,Wisconsin,1/10/2019,0,0
21965,Wisconsin,11/13/2018,0,1
21966,Wisconsin,5/8/2018,0,0
21967,Wisconsin,3/16/2018,0,0
21968,Wisconsin,2/13/2018,0,1
21969,Wisconsin,5/17/2017,0,0
21970,Wisconsin,11/8/2016,0,1
21971,Wisconsin,6/2/2016,0,0
21972,Wisconsin,5/16/2016,0,0
21973,Wisconsin,5/11/2016,0,0
21974,Wisconsin,5/2/2016,0,3
21975,Wisconsin,1/6/2016,0,1
21976,Wisconsin,10/18/2015,0,0
21977,Wisconsin,5/11/2015,0,0
21978,Wisconsin,1/8/2015,0,0
21979,Wisconsin,1/9/2014,0,0
21980,Wisconsin,11/14/2013,0,0
21981,Wisconsin,5/27/2011,0,0
21982,Wisconsin,3/3/2010,0,0
21983,Wisconsin,2/2/2010,0,0
21984,Wisconsin,6/10/2020,0,0
21985,Wisconsin,5/15/2020,0,0
21986,Wisconsin,1/14/2020,0,0
21987,Wisconsin,11/2/2012,0,2
21988,Wisconsin,2/7/2022,0,0
21989,Wisconsin,1/26/2020,0,1
21990,Wisconsin,11/6/2018,0,1
21991,Wisconsin,8/1/2018,0,0
21992,Wisconsin,4/27/2018,0,0
21993,Wisconsin,1/27/2011,0,0
21994,Wisconsin,1/21/2011,0,0
21995,Wisconsin,6/25/2020,0,0
21996,Wisconsin,5/16/2018,0,0
21997,Wisconsin,3/14/2018,0,1
21998,Wisconsin,2/27/2015,0,0
21999,Wisconsin,5/23/2014,0,0
22000,Wisconsin,7/1/2013,0,0
22001,Wisconsin,2/3/2013,0,1
22002,Wisconsin,1/27/2022,0,0
22003,Wisconsin,1/26/2022,0,0
22004,Wisconsin,1/2/2022,0,0
22005,Wisconsin,12/22/2021,0,0
22006,Wisconsin,11/28/2021,0,0
22007,Wisconsin,10/16/2021,0,0
22008,Wisconsin,8/19/2021,0,0
22009,Wisconsin,7/16/2021,0,0
22010,Wisconsin,6/28/2021,0,0
22011,Wisconsin,6/6/2021,0,0
22012,Wisconsin,5/20/2021,0,0
22013,Wisconsin,5/19/2021,0,0
22014,Wisconsin,5/16/2021,0,0
22015,Wisconsin,5/12/2021,0,0
22016,Wisconsin,5/4/2021,0,1
22017,Wisconsin,4/4/2021,0,0
22018,Wisconsin,3/17/2021,0,0
22019,Wisconsin,2/26/2021,0,0
22020,Wisconsin,2/18/2021,0,2
22021,Wisconsin,2/10/2021,0,0
22022,Wisconsin,2/8/2021,0,0
22023,Wisconsin,2/3/2021,0,0
22024,Wisconsin,2/2/2021,0,0
22025,Wisconsin,1/26/2021,0,0
22026,Wisconsin,1/25/2021,0,0
22027,Wisconsin,1/14/2021,0,0
22028,Wisconsin,12/21/2020,0,0
22029,Wisconsin,12/15/2020,0,1
22030,Wisconsin,11/1/2020,0,0
22031,Wisconsin,8/20/2020,0,0
22032,Wisconsin,8/16/2020,0,0
22033,Wisconsin,8/10/2020,0,0
22034,Wisconsin,7/28/2020,0,0
22035,Wisconsin,7/24/2020,0,0
22036,Wisconsin,7/20/2020,0,0
22037,Wisconsin,7/17/2020,0,0
22038,Wisconsin,7/13/2020,0,0
22039,Wisconsin,7/6/2020,0,0
22040,Wisconsin,7/1/2020,0,0
22041,Wisconsin,6/29/2020,0,0
22042,Wisconsin,6/22/2020,0,0
22043,Wisconsin,6/16/2020,0,0
22044,Wisconsin,6/4/2020,0,0
22045,Wisconsin,5/30/2020,0,0
22046,Wisconsin,5/29/2020,0,0
22047,Wisconsin,5/25/2020,0,0
22048,Wisconsin,5/23/2020,0,0
22049,Wisconsin,5/4/2020,0,0
22050,Wisconsin,5/1/2020,0,0
22051,Wisconsin,4/11/2020,0,0
22052,Wisconsin,3/26/2020,0,0
22053,Wisconsin,3/19/2020,0,0
22054,Wisconsin,3/18/2020,0,0
22055,Wisconsin,2/16/2020,0,1
22056,Wisconsin,2/11/2020,0,2
22057,Wisconsin,1/28/2020,0,1
22058,Wisconsin,1/23/2020,0,2
22059,Wisconsin,1/22/2020,0,0
22060,Wisconsin,1/21/2020,0,0
22061,Wisconsin,1/16/2020,0,0
22062,Wisconsin,12/16/2019,0,0
22063,Wisconsin,12/1/2019,0,0
22064,Wisconsin,11/28/2019,0,0
22065,Wisconsin,7/29/2019,0,0
22066,Wisconsin,7/28/2019,0,0
22067,Wisconsin,7/26/2019,0,0
22068,Wisconsin,7/11/2019,0,0
22069,Wisconsin,6/3/2019,0,0
22070,Wisconsin,5/8/2019,0,0
22071,Wisconsin,4/26/2019,0,1
22072,Wisconsin,4/25/2019,0,1
22073,Wisconsin,4/24/2019,0,1
22074,Wisconsin,3/13/2019,0,1
22075,Wisconsin,3/6/2019,0,0
22076,Wisconsin,3/1/2019,0,0
22077,Wisconsin,2/28/2019,0,0
22078,Wisconsin,2/27/2019,0,0
22079,Wisconsin,2/22/2019,0,2
22080,Wisconsin,2/15/2019,0,0
22081,Wisconsin,2/11/2019,0,2
22082,Wisconsin,2/8/2019,0,0
22083,Wisconsin,2/6/2019,0,1
22084,Wisconsin,2/1/2019,0,0
22085,Wisconsin,1/16/2019,0,0
22086,Wisconsin,1/9/2019,0,0
22087,Wisconsin,10/29/2018,0,0
22088,Wisconsin,6/11/2018,0,0
22089,Wisconsin,5/20/2018,0,0
22090,Wisconsin,3/12/2018,0,1
22091,Wisconsin,1/17/2018,0,0
22092,Wisconsin,1/9/2018,0,1
22093,Wisconsin,1/7/2018,0,0
22094,Wisconsin,1/4/2018,0,0
22095,Wisconsin,11/24/2017,0,0
22096,Wisconsin,11/3/2017,0,0
22097,Wisconsin,7/25/2017,0,0
22098,Wisconsin,5/26/2017,0,0
22099,Wisconsin,5/21/2017,0,0
22100,Wisconsin,1/26/2017,0,0
22101,Wisconsin,1/23/2017,0,1
22102,Wisconsin,11/29/2016,0,0
22103,Wisconsin,11/7/2016,0,2
22104,Wisconsin,11/5/2016,0,0
22105,Wisconsin,8/8/2016,0,0
22106,Wisconsin,7/25/2016,0,1
22107,Wisconsin,6/3/2016,0,0
22108,Wisconsin,5/17/2016,0,0
22109,Wisconsin,5/6/2016,0,0
22110,Wisconsin,1/10/2016,0,0
22111,Wisconsin,11/19/2015,0,1
22112,Wisconsin,5/10/2015,0,0
22113,Wisconsin,5/6/2015,0,0
22114,Wisconsin,4/27/2015,0,3
22115,Wisconsin,3/30/2015,0,0
22116,Wisconsin,2/2/2015,0,1
22117,Wisconsin,1/24/2015,0,0
22118,Wisconsin,1/16/2015,0,0
22119,Wisconsin,1/9/2015,0,0
22120,Wisconsin,11/23/2014,0,1
22121,Wisconsin,11/21/2014,0,0
22122,Wisconsin,8/5/2014,0,0
22123,Wisconsin,7/12/2014,0,0
22124,Wisconsin,6/27/2014,0,1
22125,Wisconsin,5/29/2014,0,1
22126,Wisconsin,5/28/2014,0,0
22127,Wisconsin,5/22/2014,0,0
22128,Wisconsin,5/8/2014,0,0
22129,Wisconsin,5/6/2014,0,1
22130,Wisconsin,4/18/2014,0,0
22131,Wisconsin,4/12/2014,0,0
22132,Wisconsin,3/28/2014,0,1
22133,Wisconsin,2/28/2014,0,0
22134,Wisconsin,2/27/2014,0,0
22135,Wisconsin,2/23/2014,0,0
22136,Wisconsin,2/19/2014,0,0
22137,Wisconsin,1/12/2014,0,0
22138,Wisconsin,1/5/2014,0,0
22139,Wisconsin,12/4/2013,0,0
22140,Wisconsin,11/8/2013,0,2
22141,Wisconsin,11/4/2013,0,3
22142,Wisconsin,10/28/2013,0,0
22143,Wisconsin,10/5/2013,0,0
22144,Wisconsin,8/28/2013,0,0
22145,Wisconsin,8/11/2013,0,0
22146,Wisconsin,5/31/2013,0,0
22147,Wisconsin,5/27/2013,0,0
22148,Wisconsin,5/19/2013,0,0
22149,Wisconsin,4/8/2013,0,0
22150,Wisconsin,4/5/2013,0,0
22151,Wisconsin,2/23/2013,0,0
22152,Wisconsin,1/24/2013,0,0
22153,Wisconsin,1/1/2013,0,0
22154,Wisconsin,11/6/2012,0,0
22155,Wisconsin,10/8/2012,0,0
22156,Wisconsin,10/2/2012,0,1
22157,Wisconsin,8/16/2012,0,0
22158,Wisconsin,8/2/2012,0,0
22159,Wisconsin,7/26/2012,0,0
22160,Wisconsin,7/19/2012,0,0
22161,Wisconsin,7/5/2012,0,0
22162,Wisconsin,5/29/2012,0,0
22163,Wisconsin,5/22/2012,0,0
22164,Wisconsin,5/3/2012,0,0
22165,Wisconsin,4/24/2012,0,1
22166,Wisconsin,4/23/2012,0,0
22167,Wisconsin,4/14/2012,0,0
22168,Wisconsin,4/11/2012,0,0
22169,Wisconsin,4/3/2012,0,0
22170,Wisconsin,2/29/2012,0,0
22171,Wisconsin,2/24/2012,0,0
22172,Wisconsin,2/23/2012,0,0
22173,Wisconsin,2/14/2012,0,0
22174,Wisconsin,2/3/2012,0,0
22175,Wisconsin,1/23/2012,0,0
22176,Wisconsin,1/10/2012,0,0
22177,Wisconsin,10/28/2011,0,0
22178,Wisconsin,7/28/2011,0,0
22179,Wisconsin,7/7/2011,0,0
22180,Wisconsin,5/24/2011,0,0
22181,Wisconsin,5/20/2011,0,0
22182,Wisconsin,5/11/2011,0,0
22183,Wisconsin,4/27/2011,0,0
22184,Wisconsin,3/9/2011,0,0
22185,Wisconsin,3/3/2011,0,0
22186,Wisconsin,3/1/2011,0,0
22187,Wisconsin,2/17/2011,0,0
22188,Wisconsin,2/3/2011,0,0
22189,Wisconsin,1/13/2011,0,0
22190,Wisconsin,1/3/2011,0,0
22191,Wisconsin,11/18/2010,0,0
22192,Wisconsin,11/16/2010,0,0
22193,Wisconsin,11/10/2010,0,0
22194,Wisconsin,11/5/2010,0,0
22195,Wisconsin,10/29/2010,0,0
22196,Wisconsin,10/28/2010,0,0
22197,Wisconsin,10/22/2010,0,0
22198,Wisconsin,10/19/2010,0,0
22199,Wisconsin,10/14/2010,0,0
22200,Wisconsin,10/8/2010,0,0
22201,Wisconsin,10/1/2010,0,0
22202,Wisconsin,8/4/2010,0,0
22203,Wisconsin,7/29/2010,0,0
22204,Wisconsin,5/18/2010,0,0
22205,Wisconsin,5/4/2010,0,0
22206,Wisconsin,4/29/2010,0,0
22207,Wisconsin,4/16/2010,0,0
22208,Wisconsin,4/9/2010,0,0
22209,Wisconsin,4/2/2010,0,0
22210,Wisconsin,3/31/2010,0,0
22211,Wisconsin,3/2/2010,0,0
22212,Wisconsin,3/1/2010,0,0
22213,Wisconsin,2/25/2010,0,0
22214,Wisconsin,2/22/2010,0,0
22215,Wisconsin,2/16/2010,0,0
22216,Wisconsin,2/11/2010,0,0
22217,Wisconsin,1/25/2010,0,0
22218,Wisconsin,12/3/2009,0,0
22219,Wisconsin,12/2/2009,0,0
22220,Wisconsin,12/1/2009,0,0
22221,Wisconsin,5/13/2021,0,0
22222,Wisconsin,5/24/2010,0,0
22223,Wisconsin,1/28/2021,0,1
22224,Wisconsin,12/1/2020,0,0
22225,Wisconsin,8/8/2020,0,0
22226,Wisconsin,5/24/2020,0,0
22227,Wisconsin,1/13/2020,0,0
22228,Wisconsin,11/11/2019,0,0
22229,Wisconsin,8/10/2019,0,0
22230,Wisconsin,4/4/2019,0,0
22231,Wisconsin,6/10/2018,0,1
22232,Wisconsin,6/20/2017,0,0
22233,Wisconsin,6/17/2017,0,0
22234,Wisconsin,5/18/2017,0,0
22235,Wisconsin,4/21/2017,0,0
22236,Wisconsin,1/27/2017,0,0
22237,Wisconsin,5/28/2015,0,0
22238,Wisconsin,5/19/2015,0,0
22239,Wisconsin,5/15/2015,0,0
22240,Wisconsin,3/10/2015,0,0
22241,Wisconsin,3/13/2013,0,1
22242,Wisconsin,7/8/2011,0,0
22243,Wisconsin,5/6/2011,0,0
22244,Wisconsin,1/28/2011,0,0
22245,Wisconsin,1/20/2019,0,1
22246,Wisconsin,2/23/2018,0,0
22247,Wisconsin,2/21/2014,0,0
22248,Wisconsin,11/5/2013,0,7
22249,Wisconsin,8/4/2011,0,0
22250,Wisconsin,11/15/2010,0,0
22251,Wisconsin,8/9/2010,0,0
22252,Wisconsin,3/9/2012,0,0
22253,Wisconsin,4/8/2010,0,0
22254,Wisconsin,6/28/2018,0,0
22255,Wisconsin,11/23/2017,0,0
22256,Wisconsin,5/9/2017,0,0
22257,Wisconsin,7/7/2016,0,0
22258,Wisconsin,1/9/2012,0,0
22259,Wisconsin,5/26/2010,0,0
22260,Wisconsin,4/23/2010,0,0
22261,Wisconsin,8/27/2021,0,0
22262,Wisconsin,8/23/2021,0,0
22263,Wisconsin,8/18/2021,0,0
22264,Wisconsin,3/8/2021,0,0
22265,Wisconsin,2/9/2021,0,0
22266,Wisconsin,10/21/2020,0,0
22267,Wisconsin,5/13/2020,0,0
22268,Wisconsin,8/12/2018,0,0
22269,Wisconsin,7/21/2016,0,0
22270,Wisconsin,4/24/2016,0,0
22271,Wisconsin,1/25/2016,0,1
22272,Wisconsin,6/4/2015,0,0
22273,Wisconsin,2/11/2014,0,1
22274,Wisconsin,11/11/2010,0,0
22275,Wisconsin,2/18/2010,0,0
22276,Wisconsin,2/3/2022,0,0
22277,Wisconsin,10/9/2021,0,0
22278,Wisconsin,10/1/2021,0,1
22279,Wisconsin,9/27/2021,0,0
22280,Wisconsin,4/22/2021,0,1
22281,Wisconsin,9/3/2020,0,1
22282,Wisconsin,4/22/2020,0,0
22283,Wisconsin,11/25/2019,0,1
22284,Wisconsin,10/28/2019,0,0
22285,Wisconsin,11/25/2018,0,0
22286,Wisconsin,9/13/2017,0,0
22287,Wisconsin,6/14/2017,0,0
22288,Wisconsin,5/16/2017,0,0
22289,Wisconsin,4/4/2017,0,3
22290,Wisconsin,3/8/2017,0,3
22291,Wisconsin,2/4/2017,0,0
22292,Wisconsin,1/24/2017,0,0
22293,Wisconsin,12/9/2016,0,0
22294,Wisconsin,12/4/2016,0,0
22295,Wisconsin,11/21/2016,0,0
22296,Wisconsin,11/3/2016,0,1
22297,Wisconsin,9/23/2016,0,0
22298,Wisconsin,8/31/2016,0,0
22299,Wisconsin,8/15/2016,0,0
22300,Wisconsin,8/12/2016,0,0
22301,Wisconsin,11/9/2015,0,0
22302,Wisconsin,12/1/2014,0,1
22303,Wisconsin,10/15/2014,0,0
22304,Wisconsin,9/22/2014,0,1
22305,Wisconsin,5/4/2014,0,1
22306,Wisconsin,1/29/2011,0,0
22307,Wisconsin,11/29/2009,0,0
22308,Wisconsin,10/5/2009,0,0
22309,Wisconsin,9/29/2007,0,0
22310,Wisconsin,9/3/2006,0,0
22311,Wisconsin,10/25/2005,0,0
22312,Wisconsin,10/17/2005,0,0
22313,Wisconsin,10/4/2005,0,0
22314,Wisconsin,12/31/0999,0,0
22315,Wisconsin,10/18/2012,0,0
22316,Wisconsin,11/22/2008,0,0
22317,Wisconsin,10/18/2008,0,0
22318,Wisconsin,4/2/2021,0,2
22319,Wisconsin,8/14/2020,0,0
22320,Wisconsin,7/22/2020,0,0
22321,Wisconsin,12/5/2019,0,2
22322,Wisconsin,4/18/2019,0,0
22323,Wisconsin,5/13/2018,0,0
22324,Wisconsin,2/4/2018,0,2
22325,Wisconsin,6/16/2016,0,0
22326,Wisconsin,4/29/2016,0,0
22327,Wisconsin,3/10/2016,0,1
22328,Wisconsin,9/19/2013,0,0
22329,Wisconsin,9/15/2013,0,0
22330,Wisconsin,4/18/2012,0,1
22331,Wisconsin,11/7/2010,0,1
22332,Wisconsin,10/12/2010,0,0
22333,Wisconsin,10/6/2010,0,0
22334,Wisconsin,3/2/2008,0,0
22335,Wisconsin,9/15/2007,0,0
22336,Wisconsin,7/24/2007,0,0
22337,Wisconsin,4/2/2007,0,0
22338,Wisconsin,8/24/2018,0,0
22339,Wisconsin,8/23/2019,0,0
22340,Wisconsin,9/28/2017,0,3
22341,Wisconsin,2/9/2022,0,0
22342,Wisconsin,9/16/2021,0,3
22343,Wisconsin,7/1/2021,0,0
22344,Wisconsin,5/5/2021,0,0
22345,Wisconsin,2/24/2021,0,2
22346,Wisconsin,12/7/2020,0,0
22347,Wisconsin,8/18/2020,0,0
22348,Wisconsin,6/23/2020,0,0
22349,Wisconsin,5/7/2020,0,0
22350,Wisconsin,4/23/2020,0,1
22351,Wisconsin,12/6/2019,0,0
22352,Wisconsin,11/24/2019,0,0
22353,Wisconsin,11/14/2019,0,0
22354,Wisconsin,11/7/2019,0,1
22355,Wisconsin,9/23/2019,0,0
22356,Wisconsin,9/19/2019,0,0
22357,Wisconsin,8/14/2019,0,0
22358,Wisconsin,5/6/2019,0,0
22359,Wisconsin,1/27/2019,0,0
22360,Wisconsin,12/17/2018,0,1
22361,Wisconsin,12/7/2018,0,0
22362,Wisconsin,11/9/2018,0,0
22363,Wisconsin,9/5/2018,0,1
22364,Wisconsin,8/30/2018,0,0
22365,Wisconsin,8/28/2018,0,0
22366,Wisconsin,8/26/2018,0,0
22367,Wisconsin,8/14/2018,0,0
22368,Wisconsin,6/27/2018,0,0
22369,Wisconsin,6/12/2018,0,0
22370,Wisconsin,5/12/2018,0,0
22371,Wisconsin,5/7/2018,0,0
22372,Wisconsin,11/19/2017,0,0
22373,Wisconsin,9/17/2017,0,0
22374,Wisconsin,9/10/2017,0,0
22375,Wisconsin,6/12/2017,0,1
22376,Wisconsin,5/2/2017,0,0
22377,Wisconsin,12/12/2016,0,1
22378,Wisconsin,11/9/2016,0,3
22379,Wisconsin,9/29/2016,0,0
22380,Wisconsin,9/21/2016,0,0
22381,Wisconsin,1/11/2016,0,0
22382,Wisconsin,4/7/2015,0,0
22383,Wisconsin,3/8/2015,0,0
22384,Wisconsin,9/1/2014,0,0
22385,Wisconsin,12/15/2013,0,0
22386,Wisconsin,9/27/2007,0,0
22387,Wisconsin,12/9/2006,0,0
22388,Wisconsin,2/17/2022,0,0
22389,Wisconsin,3/27/2019,0,2
22390,Wisconsin,3/12/2019,0,1
22391,Wisconsin,2/19/2019,0,0
22392,Wisconsin,12/15/2018,0,0
22393,Wisconsin,12/13/2018,0,0
22394,Wisconsin,12/11/2017,0,0
22395,Wisconsin,9/15/2017,0,2
22396,Wisconsin,9/7/2017,0,5
22397,Wisconsin,4/7/2013,0,0
22398,Wisconsin,12/18/2006,0,0
22399,Wisconsin,2/14/2021,0,0
22400,Wisconsin,6/14/2019,0,0
22401,Wisconsin,6/11/2019,0,1
22402,Wisconsin,8/10/2018,0,0
22403,Wisconsin,7/6/2018,0,0
22404,Wisconsin,3/29/2017,0,0
22405,Wisconsin,3/6/2016,0,0
22406,Wisconsin,3/5/2016,0,0
22407,Wisconsin,10/30/2013,0,0
22408,Wisconsin,5/29/2013,0,0
22409,Wisconsin,4/3/2010,0,0
22410,Wisconsin,10/31/2009,0,0
22411,Wisconsin,4/1/2007,0,0
22412,Wisconsin,2/28/2007,0,0
22413,Wisconsin,11/28/2006,0,0
22414,Wisconsin,9/17/2005,0,0
22415,Wisconsin,3/1/2022,0,0
22416,Wisconsin,2/28/2022,0,0
22417,Wisconsin,2/26/2022,0,0
22418,Wisconsin,2/22/2022,0,0
22419,Wisconsin,2/15/2022,0,0
22420,Wisconsin,12/14/2021,0,0
22421,Wisconsin,11/2/2021,0,1
22422,Wisconsin,9/20/2021,0,3
22423,Wisconsin,8/4/2021,0,0
22424,Wisconsin,5/22/2021,0,0
22425,Wisconsin,4/23/2021,0,0
22426,Wisconsin,4/9/2021,0,0
22427,Wisconsin,4/3/2021,0,0
22428,Wisconsin,3/21/2021,0,0
22429,Wisconsin,3/13/2021,0,0
22430,Wisconsin,3/11/2021,0,0
22431,Wisconsin,2/15/2021,0,0
22432,Wisconsin,1/24/2021,0,0
22433,Wisconsin,11/24/2020,0,0
22434,Wisconsin,10/23/2020,0,0
22435,Wisconsin,10/2/2020,0,0
22436,Wisconsin,9/25/2020,0,0
22437,Wisconsin,9/8/2020,0,0
22438,Wisconsin,6/28/2020,0,0
22439,Wisconsin,6/18/2020,0,0
22440,Wisconsin,4/7/2020,0,0
22441,Wisconsin,4/6/2020,0,0
22442,Wisconsin,3/21/2020,0,0
22443,Wisconsin,3/16/2020,0,0
22444,Wisconsin,3/13/2020,0,1
22445,Wisconsin,3/10/2020,0,1
22446,Wisconsin,2/12/2020,0,0
22447,Wisconsin,2/4/2020,0,3
22448,Wisconsin,11/15/2019,0,0
22449,Wisconsin,10/22/2019,0,2
22450,Wisconsin,9/12/2019,0,0
22451,Wisconsin,8/31/2019,0,0
22452,Wisconsin,6/29/2019,0,0
